model,pid,recommendation,positive,recall,precision,f1,wcoverage
gpt-4o-2024-08-06,202997,Someone Like You - by Adele,FALSE,0.5,0.3333333333333333,0.4,0.5777777777777777
gpt-4o-2024-08-06,202997,The Duck Song - by Bryant Oden,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6805555555555555
gpt-4o-2024-08-06,202997,The Llama Song - by GoNoodle,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21666666666666667
gpt-4o-2024-08-06,214615,Control - by Halsey,TRUE,0.5,0.3333333333333333,0.4,0.6055555555555555
gpt-4o-2024-08-06,214615,Happy - by Pharrell Williams,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.5555555555555556
gpt-4o-2024-08-06,214615,Mad Hatter - by Melanie Martinez,TRUE,0.5,0.5,0.5,0.7916666666666665
gpt-4o-2024-08-06,214615,Shape of You - by Ed Sheeran,FALSE,0.3333333333333333,0.25,0.28571428571428575,0.06388888888888888
gpt-4o-2024-08-06,216471,Blinding Lights - by The Weeknd,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.7666666666666666
gpt-4o-2024-08-06,216471,Love Yourz - by J. Cole,TRUE,1,0.4,0.5714285714285715,0.4
gpt-4o-2024-08-06,216471,No Role Modelz - by J. Cole,TRUE,1,0.6,0.7499999999999999,0.5472222222222222
gpt-4o-2024-08-06,216471,Shape of You - by Ed Sheeran,FALSE,0.8,0.8,0.8000000000000002,0.41944444444444445
gpt-4o-2024-08-06,229291,Bank Account - by 21 Savage,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.6805555555555555
gpt-4o-2024-08-06,229291,Goosebumps - by Travis Scott,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5583333333333332
gpt-4o-2024-08-06,229291,Happy - by Pharrell Williams,FALSE,1,0.75,0.8571428571428571,0.35555555555555557
gpt-4o-2024-08-06,229291,Shape of You - by Ed Sheeran,FALSE,1,0.5,0.6666666666666666,0.22222222222222224
gpt-4o-2024-08-06,243049,Antidote - by Travis Scott,TRUE,0.2,1,0.33333333333333337,0.3194444444444444
gpt-4o-2024-08-06,243049,Bad and Boujee - by Migos,TRUE,0.3333333333333333,0.5,0.4,0.7527777777777777
gpt-4o-2024-08-06,243049,Someone Like You - by Adele,FALSE,1,0.5,0.6666666666666666,0.6666666666666666
gpt-4o-2024-08-06,243049,Thinking Out Loud - by Ed Sheeran,FALSE,0.25,1,0.4,0.40277777777777773
gpt-4o-2024-08-06,243398,Bohemian Rhapsody - by Queen,FALSE,0.2,1,0.33333333333333337,0.4888888888888889
gpt-4o-2024-08-06,243398,Party Rock Anthem - by LMFAO,TRUE,0.25,0.5,0.3333333333333333,0.25
gpt-4o-2024-08-06,243398,Rolling in the Deep - by Adele,TRUE,0.5,1,0.6666666666666666,0.9777777777777776
gpt-4o-2024-08-06,243398,Smells Like Teen Spirit - by Nirvana,FALSE,0.3333333333333333,1,0.5,0.9277777777777777
gpt-4o-2024-08-06,244107,Shape of You - by Ed Sheeran,FALSE,0.25,0.5,0.3333333333333333,0.525
gpt-4o-2024-08-06,244107,Stay - by Zedd & Alessia Cara,TRUE,1,0.75,0.8571428571428571,0.6527777777777777
gpt-4o-2024-08-06,244107,Strobe - by Deadmau5,TRUE,0.4,1,0.5714285714285715,0.35277777777777775
gpt-4o-2024-08-06,244107,Wonderwall - by Oasis,FALSE,0.3333333333333333,1,0.5,0.6861111111111111
gpt-4o-2024-08-06,246489,Bohemian Rhapsody - by Queen,FALSE,1,0.8333333333333334,0.9090909090909091,0.3138888888888889
gpt-4o-2024-08-06,246489,Come a Little Closer - by Cage The Elephant,TRUE,1,0.8,0.888888888888889,0.7305555555555555
gpt-4o-2024-08-06,246489,True Love Will Find You in the End - by Daniel Johnston,TRUE,1,0.5,0.6666666666666666,0.8305555555555555
gpt-4o-2024-08-06,246489,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.3333333333333333,0.5,0.24444444444444444
gpt-4o-2024-08-06,260786,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,-0.23333333333333334
gpt-4o-2024-08-06,260786,Despacito - by Luis Fonsi,TRUE,1,0.6666666666666666,0.8,0.6527777777777777
gpt-4o-2024-08-06,260786,Shape of You - by Ed Sheeran,FALSE,0.2,1,0.33333333333333337,0.5416666666666667
gpt-4o-2024-08-06,260786,Vivir Mi Vida - by Marc Anthony,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.425
gpt-4o-2024-08-06,299136,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.45555555555555555
gpt-4o-2024-08-06,299136,Electric Feel - by MGMT,TRUE,0,0,NA,0.9611111111111108
gpt-4o-2024-08-06,299136,Enter Sandman - by Metallica,FALSE,0.3333333333333333,1,0.5,0.21944444444444444
gpt-4o-2024-08-06,299136,Sunflower - by Post Malone & Swae Lee,TRUE,0.25,1,0.4,0.3888888888888889
gpt-4o-2024-08-06,302147,My Immortal - by Evanescence,FALSE,1,0.6666666666666666,0.8,0.30277777777777776
gpt-4o-2024-08-06,302147,On Top of the World - by Imagine Dragons,TRUE,1,0.6666666666666666,0.8,0.8722222222222221
gpt-4o-2024-08-06,302147,Shut Up and Dance - by WALK THE MOON,TRUE,1,0.6666666666666666,0.8,0.8416666666666666
gpt-4o-2024-08-06,302147,Someone Like You - by Adele,FALSE,0.5,1,0.6666666666666666,0.8999999999999999
gpt-4o-2024-08-06,302573,Blinding Lights - by The Weeknd,FALSE,1,1,1,1
gpt-4o-2024-08-06,302573,No Scrubs - by TLC,TRUE,0.5,1,0.6666666666666666,0.46111111111111114
gpt-4o-2024-08-06,302573,Shape of You - by Ed Sheeran,FALSE,0.3333333333333333,1,0.5,0.7222222222222222
gpt-4o-2024-08-06,302573,Wannabe - by Spice Girls,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556
gpt-4o-2024-08-06,308573,Holocene - by Bon Iver,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9194444444444444
gpt-4o-2024-08-06,308573,The Night We Met - by Lord Huron,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7722222222222221
gpt-4o-2024-08-06,308573,Thunderstruck - by AC/DC,FALSE,0.25,1,0.4,0.5027777777777777
gpt-4o-2024-08-06,308573,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.3333333333333333,1,0.5,0.3694444444444444
gpt-4o-2024-08-06,316243,Can I Kick It? - by A Tribe Called Quest,TRUE,0.6,1,0.7499999999999999,0.4638888888888889
gpt-4o-2024-08-06,316243,Rolling in the Deep - by Adele,FALSE,1,0.25,0.4,0.9805555555555554
gpt-4o-2024-08-06,316243,Shape of You - by Ed Sheeran,FALSE,0.25,1,0.4,0.7027777777777777
gpt-4o-2024-08-06,316243,The Light - by Common,TRUE,1,0.6666666666666666,0.8,0.42499999999999993
gpt-4o-2024-08-06,319272,Adorn - by Miguel,TRUE,1,1,1,0.9138888888888888
gpt-4o-2024-08-06,319272,Smells Like Teen Spirit - by Nirvana,FALSE,1,0.6,0.7499999999999999,0.4527777777777778
gpt-4o-2024-08-06,319272,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.25,0.3333333333333333,0.28571428571428575,0.125
gpt-4o-2024-08-06,319272,We Belong Together - by Mariah Carey,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3583333333333333
gpt-4o-2024-08-06,320742,Ave Maria - by Franz Schubert,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
gpt-4o-2024-08-06,320742,Jack & Diane - by John Mellencamp,TRUE,0.5,0.5,0.5,0.3694444444444444
gpt-4o-2024-08-06,320742,Sandstorm - by Darude,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.5888888888888888
gpt-4o-2024-08-06,320742,Wide Open Spaces - by Dixie Chicks,TRUE,1,1,1,0.8555555555555555
gpt-4o-2024-08-06,348766,At Last - by Etta James,TRUE,1,0.5,0.6666666666666666,0.6805555555555555
gpt-4o-2024-08-06,348766,Blinding Lights - by The Weeknd,FALSE,1,0.5,0.6666666666666666,0.5916666666666666
gpt-4o-2024-08-06,348766,Shape of You - by Ed Sheeran,FALSE,1,0.6666666666666666,0.8,0.04999999999999999
gpt-4o-2024-08-06,348766,What a Wonderful World - by Louis Armstrong,TRUE,0.5,0.5,0.5,0.6805555555555555
gpt-4o-2024-08-06,373109,"10,000 Reasons (Bless the Lord) - by Matt Redman",TRUE,1,0.5,0.6666666666666666,0.3388888888888889
gpt-4o-2024-08-06,373109,O Come to the Altar - by Elevation Worship,TRUE,0.25,0.5,0.3333333333333333,0.38611111111111107
gpt-4o-2024-08-06,373109,Shape of You - by Ed Sheeran,FALSE,0,0,NA,0.08611111111111114
gpt-4o-2024-08-06,373109,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.25,1,0.4,0.5694444444444444
gpt-4o-2024-08-06,383203,Earned It - by The Weeknd,TRUE,1,0.6666666666666666,0.8,0.6
gpt-4o-2024-08-06,383203,Happy - by Pharrell Williams,FALSE,1,0.5,0.6666666666666666,0.8777777777777777
gpt-4o-2024-08-06,383203,Slow Motion - by Trey Songz,TRUE,1,0.6666666666666666,0.8,0.4944444444444444
gpt-4o-2024-08-06,383203,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.5,0.6666666666666666,0.736111111111111
gpt-4o-2024-08-06,389253,Fire - by BTS,TRUE,1,1,1,0.4722222222222222
gpt-4o-2024-08-06,389253,Hello - by Adele,FALSE,1,0.6666666666666666,0.8,0.36111111111111116
gpt-4o-2024-08-06,389253,Shape of You - by Ed Sheeran,FALSE,1,0.6666666666666666,0.8,0.3194444444444444
gpt-4o-2024-08-06,389253,Whistle - by BLACKPINK,TRUE,1,0.6,0.7499999999999999,0.4666666666666666
gpt-4o-2024-08-06,405780,Bohemian Rhapsody - by Queen,FALSE,1,0.6666666666666666,0.8,0.1888888888888889
gpt-4o-2024-08-06,405780,Business Time - by Flight of the Conchords,TRUE,1,0.8,0.888888888888889,0.18888888888888888
gpt-4o-2024-08-06,405780,Imagine - by John Lennon,FALSE,1,0.8333333333333334,0.9090909090909091,0.375
gpt-4o-2024-08-06,405780,Tribute - by Tenacious D,TRUE,1,0.16666666666666666,0.2857142857142857,0.4611111111111111
gpt-4o-2024-08-06,448671,Blinding Lights - by The Weeknd,FALSE,1,1,1,1
gpt-4o-2024-08-06,448671,Dynamite - by Taio Cruz,TRUE,0.5,1,0.6666666666666666,0.4722222222222222
gpt-4o-2024-08-06,448671,Party in the USA - by Miley Cyrus,TRUE,0.25,1,0.4,0.375
gpt-4o-2024-08-06,448671,Shape of You - by Ed Sheeran,FALSE,1,0.75,0.8571428571428571,0.6777777777777777
gpt-4o-2024-08-06,451625,Clair de Lune - by Claude Debussy,FALSE,0.6666666666666666,0.4,0.5,0.1138888888888889
gpt-4o-2024-08-06,451625,Hot N*gga - by Bobby Shmurda,TRUE,1,0.6,0.7499999999999999,1.0166666666666666
gpt-4o-2024-08-06,451625,Someone Like You - by Adele,FALSE,1,0.8,0.888888888888889,0.34444444444444444
gpt-4o-2024-08-06,451625,Turn Down for What - by DJ Snake & Lil Jon,TRUE,0.75,0.6,0.6666666666666665,0.19444444444444445
gpt-4o-2024-08-06,465681,Heartbeats - by José González,TRUE,0.75,0.6,0.6666666666666665,0.4805555555555555
gpt-4o-2024-08-06,465681,The Night We Met - by Lord Huron,TRUE,0.8,0.8,0.8000000000000002,0.48055555555555557
gpt-4o-2024-08-06,465681,Thunderstruck - by AC/DC,FALSE,1,0.2,0.33333333333333337,0.8611111111111109
gpt-4o-2024-08-06,465681,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.8,0.8,0.8000000000000002,-0.3277777777777777
gpt-4o-2024-08-06,466479,Crimson and Clover - by Tommy James & The Shondells,TRUE,0,0,NA,0.6972222222222222
gpt-4o-2024-08-06,466479,Old Town Road - by Lil Nas X,FALSE,0.25,1,0.4,0.2638888888888889
gpt-4o-2024-08-06,466479,Shape of You - by Ed Sheeran,FALSE,0.25,1,0.4,0.18611111111111112
gpt-4o-2024-08-06,466479,Time of the Season - by The Zombies,TRUE,0.3333333333333333,1,0.5,0.5833333333333334
gpt-4o-2024-08-06,469670,Despacito - by Luis Fonsi,FALSE,0.3333333333333333,1,0.5,0.6666666666666666
gpt-4o-2024-08-06,469670,Shape of You - by Ed Sheeran,FALSE,0.25,1,0.4,0.47777777777777775
gpt-4o-2024-08-06,469670,Space Oddity - by David Bowie,TRUE,0.3333333333333333,1,0.5,0.46944444444444444
gpt-4o-2024-08-06,469670,Time Warp - by The Rocky Horror Picture Show Cast,TRUE,0.16666666666666666,1,0.2857142857142857,0.2861111111111111
gpt-4o-2024-08-06,470780,Bohemian Rhapsody - by Queen,FALSE,0.6,0.75,0.6666666666666665,0.4388888888888889
gpt-4o-2024-08-06,470780,Jingle Bells - by Bing Crosby,FALSE,0.25,1,0.4,0.7916666666666665
gpt-4o-2024-08-06,470780,Location - by Khalid,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.038888888888888876
gpt-4o-2024-08-06,470780,Unforgettable - by French Montana feat. Swae Lee,TRUE,0.25,1,0.4,0.4777777777777778
gpt-4o-2024-08-06,499822,Blinding Lights - by The Weeknd,FALSE,1,0.5,0.6666666666666666,0.44722222222222224
gpt-4o-2024-08-06,499822,Chicken Fried - by Zac Brown Band,TRUE,0.3333333333333333,0.5,0.4,0.5388888888888888
gpt-4o-2024-08-06,499822,Shape of You - by Ed Sheeran,FALSE,1,0.6666666666666666,0.8,0.17777777777777778
gpt-4o-2024-08-06,499822,Springsteen - by Eric Church,TRUE,1,0.25,0.4,1.0027777777777775
gpt-4o-2024-08-06,503111,Lisztomania - by Phoenix,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.5666666666666667
gpt-4o-2024-08-06,503111,Shape of You - by Ed Sheeran,FALSE,1,0.6,0.7499999999999999,0.48055555555555557
gpt-4o-2024-08-06,503111,Someone Like You - by Adele,FALSE,0.8,0.8,0.8000000000000002,0.24166666666666664
gpt-4o-2024-08-06,503111,Something Good Can Work - by Two Door Cinema Club,TRUE,0.25,0.3333333333333333,0.28571428571428575,0.6861111111111111
gpt-4o-2024-08-06,514877,Blinding Lights - by The Weeknd,FALSE,0.5,0.25,0.3333333333333333,0.9194444444444444
gpt-4o-2024-08-06,514877,More Than a Feeling - by Boston,TRUE,0,0,NA,0.19166666666666665
gpt-4o-2024-08-06,514877,Shape of You - by Ed Sheeran,FALSE,0.8,1,0.888888888888889,0.3611111111111111
gpt-4o-2024-08-06,514877,Sweet Home Alabama - by Lynyrd Skynyrd,TRUE,0.5,1,0.6666666666666666,0.3194444444444444
gpt-4o-2024-08-06,517612,Blinding Lights - by The Weeknd,FALSE,1,1,1,0.861111111111111
gpt-4o-2024-08-06,517612,No Scrubs - by TLC,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.2944444444444444
gpt-4o-2024-08-06,517612,Rolling in the Deep - by Adele,FALSE,0.3333333333333333,1,0.5,0.4749999999999999
gpt-4o-2024-08-06,517612,Wannabe - by Spice Girls,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8027777777777777
gpt-4o-2024-08-06,518425,Bohemian Rhapsody - by Queen,FALSE,1,0.5,0.6666666666666666,0.11666666666666665
gpt-4o-2024-08-06,518425,Bésame Mucho - by Consuelo Velázquez,TRUE,1,0.5,0.6666666666666666,0.8638888888888888
gpt-4o-2024-08-06,518425,Sabor a Mí - by Los Panchos,TRUE,1,0.5,0.6666666666666666,0.3166666666666667
gpt-4o-2024-08-06,518425,Shape of You - by Ed Sheeran,FALSE,1,0.6,0.7499999999999999,0.5583333333333333
gpt-4o-2024-08-06,523577,Banana Pancakes - by Jack Johnson,TRUE,0.5,1,0.6666666666666666,0.6944444444444444
gpt-4o-2024-08-06,523577,Holocene - by Bon Iver,TRUE,1,0.6666666666666666,0.8,0.7777777777777778
gpt-4o-2024-08-06,523577,Thunderstruck - by AC/DC,FALSE,0.5,1,0.6666666666666666,1.0194444444444444
gpt-4o-2024-08-06,523577,Turn Down for What - by DJ Snake & Lil Jon,FALSE,0.5,1,0.6666666666666666,0.49444444444444446
gpt-4o-2024-08-06,533893,Bohemian Rhapsody - by Queen,FALSE,0.25,0.3333333333333333,0.28571428571428575,0.586111111111111
gpt-4o-2024-08-06,533893,Someone Like You - by Adele,FALSE,0.25,1,0.4,0.48055555555555557
gpt-4o-2024-08-06,533893,Stolen Dance - by Milky Chance,TRUE,0.25,1,0.4,0.48888888888888893
gpt-4o-2024-08-06,533893,Sunset Lover - by Petit Biscuit,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.425
gpt-4o-2024-08-06,541281,Electric Feel - by MGMT,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.5333333333333333
gpt-4o-2024-08-06,541281,Enter Sandman - by Metallica,FALSE,0,0,NA,0.6222222222222222
gpt-4o-2024-08-06,541281,Jolene - by Dolly Parton,FALSE,0,0,NA,0.044444444444444425
gpt-4o-2024-08-06,541281,Lost in Japan - by Shawn Mendes,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3972222222222222
gpt-4o-2024-08-06,543542,Bloodbuzz Ohio - by The National,TRUE,1,0.6666666666666666,0.8,0.9777777777777776
gpt-4o-2024-08-06,543542,Despacito - by Luis Fonsi,FALSE,1,1,1,0.26111111111111107
gpt-4o-2024-08-06,543542,Prayer of the Refugee - by Rise Against,TRUE,1,0.6666666666666666,0.8,0.7583333333333333
gpt-4o-2024-08-06,543542,Shape of You - by Ed Sheeran,FALSE,1,0.6666666666666666,0.8,0.6583333333333333
gpt-4o-2024-08-06,553023,Heartbeats - by José González,TRUE,1,0.6666666666666666,0.8,0.8388888888888888
gpt-4o-2024-08-06,553023,Sandstorm - by Darude,FALSE,1,1,1,0.6527777777777778
gpt-4o-2024-08-06,553023,Such Great Heights - by Iron & Wine,TRUE,1,1,1,0.5222222222222223
gpt-4o-2024-08-06,553023,Thunderstruck - by AC/DC,FALSE,1,0.3333333333333333,0.5,1
gpt-4o-2024-08-06,560540,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.4666666666666667
gpt-4o-2024-08-06,560540,Shape of You - by Ed Sheeran,FALSE,0,0,NA,0.3833333333333333
gpt-4o-2024-08-06,560540,Still D.R.E. - Instrumental - by Dr. Dre,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.3611111111111111
gpt-4o-2024-08-06,560540,The Next Episode - Instrumental - by Dr. Dre,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.3194444444444444
gpt-4o-2024-08-06,579339,Headstrong - by Trapt,TRUE,0.5,0.2,0.28571428571428575,0.48055555555555557
gpt-4o-2024-08-06,579339,Remedy - by Seether,TRUE,1,0.8,0.888888888888889,0.6444444444444445
gpt-4o-2024-08-06,579339,Shape of You - by Ed Sheeran,FALSE,1,0.5,0.6666666666666666,0.4388888888888889
gpt-4o-2024-08-06,579339,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.8333333333333334,0.9090909090909091,0.4444444444444444
gpt-4o-2024-08-06,602692,Danza Kuduro - by Don Omar,TRUE,1,0.6666666666666666,0.8,0.8083333333333332
gpt-4o-2024-08-06,602692,El Perdón - by Nicky Jam,TRUE,0.25,0.5,0.3333333333333333,0.17222222222222222
gpt-4o-2024-08-06,602692,Rolling in the Deep - by Adele,FALSE,0.16666666666666666,1,0.2857142857142857,0.36388888888888893
gpt-4o-2024-08-06,602692,Shape of You - by Ed Sheeran,FALSE,0.2,1,0.33333333333333337,0.26666666666666666
gpt-4o-2024-08-06,604424,Bohemian Rhapsody - by Queen,FALSE,0.75,0.6,0.6666666666666665,0.2
gpt-4o-2024-08-06,604424,Obsesión - by Aventura,TRUE,1,0.8,0.888888888888889,0.5055555555555555
gpt-4o-2024-08-06,604424,Propuesta Indecente - by Romeo Santos,TRUE,1,0.2,0.33333333333333337,0.8222222222222221
gpt-4o-2024-08-06,604424,Shape of You - by Ed Sheeran,FALSE,1,1,1,0.3638888888888889
gpt-4o-2024-08-06,611405,Stolen Dance - by Milky Chance,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36666666666666664
gpt-4o-2024-08-06,611405,Sweater Weather - by The Neighbourhood,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.42500000000000004
gpt-4o-2024-08-06,611405,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.6833333333333332
gpt-4o-2024-08-06,611405,WAP - by Cardi B ft. Megan Thee Stallion,FALSE,0.2,1,0.33333333333333337,0.31666666666666665
gpt-4o-2024-08-06,625525,Attention - by Charlie Puth,TRUE,0.5,1,0.6666666666666666,0.5277777777777778
gpt-4o-2024-08-06,625525,Bohemian Rhapsody - by Queen,FALSE,1,0.6666666666666666,0.8,0.3194444444444444
gpt-4o-2024-08-06,625525,Jolene - by Dolly Parton,FALSE,0,0,NA,0.4111111111111111
gpt-4o-2024-08-06,625525,rockstar - by Post Malone ft. 21 Savage,TRUE,0.75,0.75,0.75,0.35277777777777775
gpt-4o-2024-08-06,645145,R U Mine? - by Arctic Monkeys,TRUE,1,0.3333333333333333,0.5,0.8388888888888888
gpt-4o-2024-08-06,645145,Shape of You - by Ed Sheeran,FALSE,1,0.8333333333333334,0.9090909090909091,0.3666666666666667
gpt-4o-2024-08-06,645145,Take Me Out - by Franz Ferdinand,TRUE,1,0.8333333333333334,0.9090909090909091,0.48333333333333334
gpt-4o-2024-08-06,645145,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.3333333333333333,0.5,0.8388888888888888
gpt-4o-2024-08-06,648591,Electric Feel - by MGMT,TRUE,1,0.5,0.6666666666666666,0.5249999999999999
gpt-4o-2024-08-06,648591,Gold on the Ceiling - by The Black Keys,TRUE,0.3333333333333333,1,0.5,0.5277777777777778
gpt-4o-2024-08-06,648591,My Heart Will Go On - by Celine Dion,FALSE,0.2,1,0.33333333333333337,0.3277777777777778
gpt-4o-2024-08-06,648591,Shape of You - by Ed Sheeran,FALSE,0.2,1,0.33333333333333337,0.4444444444444444
gpt-4o-2024-08-06,651504,Budapest - by George Ezra,TRUE,1,0.5,0.6666666666666666,0.38611111111111107
gpt-4o-2024-08-06,651504,Holocene - by Bon Iver,TRUE,1,1,1,0.4472222222222222
gpt-4o-2024-08-06,651504,Thunderstruck - by AC/DC,FALSE,0.5,1,0.6666666666666666,0.9972222222222221
gpt-4o-2024-08-06,651504,Turn Down for What - by DJ Snake & Lil Jon,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.5805555555555555
gpt-4o-2024-08-06,656595,Ain't Nobody - by Chaka Khan,TRUE,1,0.6666666666666666,0.8,0.6972222222222222
gpt-4o-2024-08-06,656595,Blinding Lights - by The Weeknd,FALSE,1,1,1,1
gpt-4o-2024-08-06,656595,Never Too Much - by Luther Vandross,TRUE,0,0,NA,0.03333333333333333
gpt-4o-2024-08-06,656595,Shape of You - by Ed Sheeran,FALSE,0.3333333333333333,1,0.5,0.8944444444444444
gpt-4o-2024-08-06,659472,Blinding Lights - by The Weeknd,FALSE,1,1,1,0.9861111111111109
gpt-4o-2024-08-06,659472,Bohemian Rhapsody - by Queen,FALSE,0.2,1,0.33333333333333337,0.21388888888888888
gpt-4o-2024-08-06,659472,Just Dance - by Lady Gaga,TRUE,0.75,1,0.8571428571428571,0.5972222222222222
gpt-4o-2024-08-06,659472,Party in the USA - by Miley Cyrus,TRUE,0.25,1,0.4,0.625
gpt-4o-2024-08-06,689590,Dreams and Nightmares - by Meek Mill,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.7305555555555554
gpt-4o-2024-08-06,689590,Happy - by Pharrell Williams,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.5833333333333334
gpt-4o-2024-08-06,689590,Hustle Hard - by Ace Hood,TRUE,0.4,0.6666666666666666,0.5,0.3638888888888889
gpt-4o-2024-08-06,689590,Shape of You - by Ed Sheeran,FALSE,0,0,NA,-0.41944444444444445
gpt-4o-2024-08-06,693751,Feel It Still - by Portugal. The Man,TRUE,0.16666666666666666,1,0.2857142857142857,0.3472222222222222
gpt-4o-2024-08-06,693751,Shut Up and Dance - by WALK THE MOON,TRUE,0.25,1,0.4,0.26111111111111107
gpt-4o-2024-08-06,693751,Someone Like You - by Adele,FALSE,0.2,1,0.33333333333333337,0.41111111111111115
gpt-4o-2024-08-06,693751,The Sound of Silence - by Simon & Garfunkel,FALSE,1,0.6666666666666666,0.8,0.7777777777777777
gpt-4o-2024-08-06,699107,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.5055555555555555
gpt-4o-2024-08-06,699107,See You Again - by Wiz Khalifa ft. Charlie Puth,TRUE,0.6666666666666666,1,0.8,0.29444444444444445
gpt-4o-2024-08-06,699107,Stay - by Zedd & Alessia Cara,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.24166666666666667
gpt-4o-2024-08-06,699107,Take Five - by The Dave Brubeck Quartet,FALSE,1,0.6,0.7499999999999999,0.5388888888888889
gpt-4o-2024-08-06,701065,Can't Stop the Feeling! - by Justin Timberlake,TRUE,0.5,1,0.6666666666666666,0.3888888888888889
gpt-4o-2024-08-06,701065,Someone Like You - by Adele,FALSE,0.25,1,0.4,0.5416666666666666
gpt-4o-2024-08-06,701065,The Sound of Silence - by Simon & Garfunkel,FALSE,1,1,1,0.9805555555555554
gpt-4o-2024-08-06,701065,"Turn Down for What - by DJ Snake, Lil Jon",TRUE,0.5,1,0.6666666666666666,0.538888888888889
gpt-4o-2024-08-06,727748,Clair de Lune - by Claude Debussy,FALSE,0.5,1,0.6666666666666666,0.7916666666666665
gpt-4o-2024-08-06,727748,Fat Lip - by Sum 41,TRUE,0.3333333333333333,0.5,0.4,0.8444444444444443
gpt-4o-2024-08-06,727748,Someone Like You - by Adele,FALSE,0.3333333333333333,1,0.5,0.5666666666666667
gpt-4o-2024-08-06,727748,The Anthem - by Good Charlotte,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333333
gpt-4o-2024-08-06,727909,Blinding Lights - by The Weeknd,FALSE,1,0.5,0.6666666666666666,0.3388888888888889
gpt-4o-2024-08-06,727909,Fallen Angels - by Black Veil Brides,TRUE,1,0.3333333333333333,0.5,0.9277777777777777
gpt-4o-2024-08-06,727909,Shape of You - by Ed Sheeran,FALSE,1,0.8333333333333334,0.9090909090909091,0.39722222222222225
gpt-4o-2024-08-06,727909,Sleepwalking - by Bring Me The Horizon,TRUE,1,0.4,0.5714285714285715,0.5083333333333333
gpt-4o-2024-08-06,750353,Clair de Lune - by Claude Debussy,FALSE,0.25,1,0.4,0.5333333333333333
gpt-4o-2024-08-06,750353,Gas Pedal - by Sage The Gemini feat. Iamsu!,TRUE,0.6,1,0.7499999999999999,0.3666666666666667
gpt-4o-2024-08-06,750353,Someone Like You - by Adele,FALSE,0.3333333333333333,1,0.5,0.5277777777777778
gpt-4o-2024-08-06,750353,Tell Me When to Go - by E-40 feat. Keak Da Sneak,TRUE,0.25,0.5,0.3333333333333333,0.28888888888888886
gpt-4o-2024-08-06,751832,Applause - by Lady Gaga,TRUE,0.2,1,0.33333333333333337,0.475
gpt-4o-2024-08-06,751832,"Blurred Lines - by Robin Thicke ft. T.I., Pharrell",TRUE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,751832,Bohemian Rhapsody - by Queen,FALSE,1,0.5,0.6666666666666666,0.45
gpt-4o-2024-08-06,751832,Smells Like Teen Spirit - by Nirvana,FALSE,0.25,1,0.4,0.22222222222222224
