model,uid,recommendation,variable,value
gemma2-9b-it,115150,The Da Vinci Code - by Dan Brown,disliked_book_1,0.6333333333333333
gemma2-9b-it,115150,The Kite Runner - by Khaled Hosseini,disliked_book_1,0.31666666666666665
gemma2-9b-it,117581,Fifty Shades of Grey - by E. L. James,disliked_book_1,0.4
gemma2-9b-it,117581,Little Women - by Louisa May Alcott,disliked_book_1,0.44999999999999996
gemma2-9b-it,117581,The Call of the Wild - by Jack London,disliked_book_1,0.5499999999999999
gemma2-9b-it,117581,The Hunger Games - by Suzanne Collins,disliked_book_1,0.09999999999999999
gemma2-9b-it,122086,The Andromeda Strain - by Michael Crichton,disliked_book_1,0.18333333333333332
gemma2-9b-it,122086,The Da Vinci Code - by Dan Brown,disliked_book_1,0.3
gemma2-9b-it,122086,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_1,0.3833333333333333
gemma2-9b-it,122086,The Pillars of the Earth - by Ken Follett,disliked_book_1,0.6833333333333332
gemma2-9b-it,123988,The Da Vinci Code - by Dan Brown,disliked_book_1,0.05
gemma2-9b-it,123988,The Hitchhiker's Guide to the Galaxy - by Douglas Adams,disliked_book_1,0.04999999999999999
gemma2-9b-it,123988,The Power of Habit - by Charles Duhigg,disliked_book_1,-0.06666666666666668
gemma2-9b-it,123988,"Thinking, Fast and Slow - by Daniel Kahneman",disliked_book_1,-0.06666666666666667
gemma2-9b-it,124233,Death on the Nile - by Agatha Christie,disliked_book_1,0.3
gemma2-9b-it,124233,The Guest List - by Lucy Foley,disliked_book_1,0.9999999999999999
gemma2-9b-it,124233,The Handmaid's Tale - by Margaret Atwood,disliked_book_1,0.15
gemma2-9b-it,124233,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_1,-0.03333333333333333
gemma2-9b-it,125396,Stone Fox - by John Reynolds Gardiner,disliked_book_1,0.44999999999999996
gemma2-9b-it,125396,The Boxcar Children - by Gertrude Chandler Warner,disliked_book_1,0.3833333333333333
gemma2-9b-it,125396,The Magic Tree House: Dinosaurs Before Dark - by Mary Pope Osborne,disliked_book_1,0.2833333333333333
gemma2-9b-it,125396,The One and Only Ivan - by Katherine Applegate,disliked_book_1,0.7
gemma2-9b-it,126814,Knitting for Dummies - by Susan Brittain,disliked_book_1,0.26666666666666666
gemma2-9b-it,126814,The Cat Who Walked Through Walls - by Lilian Jackson Braun,disliked_book_1,0.4666666666666667
gemma2-9b-it,126814,The Mists of Avalon - by Marion Zimmer Bradley,disliked_book_1,-0.05
gemma2-9b-it,126814,The Witch's Book of Self-Care - by Arin Murphy-Hiscock,disliked_book_1,0.2
gemma2-9b-it,127481,Nickel and Dimed: On (Not) Getting By in America - by Barbara Ehrenreich,disliked_book_1,0.9999999999999999
gemma2-9b-it,127481,The 7 Habits of Highly Effective People - by Stephen R. Covey,disliked_book_1,0.01666666666666667
gemma2-9b-it,127481,The Da Vinci Code - by Dan Brown,disliked_book_1,0.4833333333333333
gemma2-9b-it,127481,The Immortal Life of Henrietta Lacks - by Rebecca Skloot,disliked_book_1,0.31666666666666665
gemma2-9b-it,127914,The Call of the Wild - by Jack London,disliked_book_1,0.8499999999999999
gemma2-9b-it,127914,The Joy Luck Club - by Amy Tan,disliked_book_1,0.04999999999999999
gemma2-9b-it,127914,The Notebook - by Nicholas Sparks,disliked_book_1,0.03333333333333333
gemma2-9b-it,127914,The Shining - by Stephen King,disliked_book_1,0.06666666666666667
gemma2-9b-it,130157,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.05000000000000001
gemma2-9b-it,130157,The Guest List - by Lucy Foley,disliked_book_1,0.7499999999999999
gemma2-9b-it,130157,The Notebook - by Nicholas Sparks,disliked_book_1,-0.016666666666666666
gemma2-9b-it,130157,The Silent Patient - by Alex Michaelides,disliked_book_1,0.4666666666666667
gemma2-9b-it,136193,Gilead - by Marilynne Robinson,disliked_book_1,0.3
gemma2-9b-it,136193,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.18333333333333332
gemma2-9b-it,136193,The Known World - by Edward P. Jones,disliked_book_1,0.19999999999999998
gemma2-9b-it,136193,The Nightingale - by Kristin Hannah,disliked_book_1,-0.08333333333333334
gemma2-9b-it,137803,Homo Faber - by Max Frisch,disliked_book_1,0.4666666666666667
gemma2-9b-it,137803,The Da Vinci Code - by Dan Brown,disliked_book_1,0.06666666666666668
gemma2-9b-it,137803,The Handmaid's Tale - by Margaret Atwood,disliked_book_1,0.18333333333333332
gemma2-9b-it,137803,The Metamorphosis - by Franz Kafka,disliked_book_1,0.7833333333333332
gemma2-9b-it,139206,Gone Girl - by Gillian Flynn,disliked_book_1,0.1
gemma2-9b-it,139206,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_1,0.09999999999999999
gemma2-9b-it,139206,The House in the Cerulean Sea - by T.J. Klune,disliked_book_1,0.16666666666666666
gemma2-9b-it,139206,The Nightingale - by Kristin Hannah,disliked_book_1,0.2
gemma2-9b-it,142076,Cat's Cradle - by Kurt Vonnegut,disliked_book_1,0.9999999999999999
gemma2-9b-it,142076,The Cost of Discipleship - by Dietrich Bonhoeffer,disliked_book_1,0.03333333333333333
gemma2-9b-it,142076,The Da Vinci Code - by Dan Brown,disliked_book_1,0.18333333333333332
gemma2-9b-it,142076,The Name of the Rose - by Umberto Eco,disliked_book_1,-0.1
gemma2-9b-it,142772,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_1,-0.24999999999999997
gemma2-9b-it,142772,The Nightingale - by Kristin Hannah,disliked_book_1,0.016666666666666663
gemma2-9b-it,142772,The Notebook - by Nicholas Sparks,disliked_book_1,0.16666666666666669
gemma2-9b-it,142772,The Time Traveler's Wife - by Audrey Niffenegger,disliked_book_1,0.21666666666666667
gemma2-9b-it,147045,Fifty Shades of Grey - by E. L. James,disliked_book_1,-0.15
gemma2-9b-it,147045,The Da Vinci Code - by Dan Brown,disliked_book_1,0.016666666666666663
gemma2-9b-it,147045,The Great Gatsby - by F. Scott Fitzgerald,disliked_book_1,0.9666666666666666
gemma2-9b-it,147045,The Nightingale - by Kristin Hannah,disliked_book_1,-0.016666666666666666
gemma2-9b-it,147307,The Da Vinci Code - by Dan Brown,disliked_book_1,0.39999999999999997
gemma2-9b-it,147307,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_1,-0.1
gemma2-9b-it,147307,The Notebook - by Nicholas Sparks,disliked_book_1,-0.05000000000000001
gemma2-9b-it,147307,The Secret Garden - by Frances Hodgson Burnett,disliked_book_1,0.43333333333333335
gemma2-9b-it,148121,The Cider House Rules - by John Irving,disliked_book_1,0.9999999999999999
gemma2-9b-it,148121,The Color Purple - by Alice Walker,disliked_book_1,0.06666666666666667
gemma2-9b-it,148121,The Girl on the Train - by Paula Hawkins,disliked_book_1,-6.938893903907228e-18
gemma2-9b-it,148121,The Witness - by Nora Roberts,disliked_book_1,0.06666666666666667
gemma2-9b-it,155680,The Book of the New Sun - by Gene Wolfe,disliked_book_1,0.31666666666666665
gemma2-9b-it,155680,The Hitchhiker's Guide to the Galaxy - by Douglas Adams,disliked_book_1,0.1
gemma2-9b-it,155680,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_1,-0.15
gemma2-9b-it,155680,The Lord of the Rings - by J.R.R. Tolkien,disliked_book_1,0.0
gemma2-9b-it,159506,The Da Vinci Code - by Dan Brown,disliked_book_1,0.35
gemma2-9b-it,159506,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.15
gemma2-9b-it,159506,The Hunt for Red October - by Tom Clancy,disliked_book_1,0.43333333333333335
gemma2-9b-it,159506,The Pillars of the Earth - by Ken Follett,disliked_book_1,0.21666666666666667
gemma2-9b-it,161037,The Girl Next Door - by Jack Ketchum,disliked_book_1,0.18333333333333332
gemma2-9b-it,161037,The House of Silk - by Arthur Conan Doyle,disliked_book_1,0.16666666666666666
gemma2-9b-it,161037,The Shining - by Stephen King,disliked_book_1,0.016666666666666663
gemma2-9b-it,161037,Whispers - by Dean R. Koontz,disliked_book_1,0.18333333333333332
gemma2-9b-it,162980,The Chain - by Adrian McKinty,disliked_book_1,0.1
gemma2-9b-it,162980,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.19999999999999998
gemma2-9b-it,162980,The Institute - by Stephen King,disliked_book_1,-0.16666666666666666
gemma2-9b-it,162980,Whispers - by Dean R. Koontz,disliked_book_1,0.2833333333333333
gemma2-9b-it,167012,Le vélo de mes rêves - by Daniel Pennac,disliked_book_1,0.35
gemma2-9b-it,167012,Les Misérables - by Victor Hugo,disliked_book_1,0.18333333333333332
gemma2-9b-it,167012,The Da Vinci Code - by Dan Brown,disliked_book_1,-0.11666666666666667
gemma2-9b-it,167012,The Notebook - by Nicholas Sparks,disliked_book_1,-0.26666666666666666
gemma2-9b-it,167587,Gone Girl - by Gillian Flynn,disliked_book_1,0.0
gemma2-9b-it,167587,The Girl on the Train - by Paula Hawkins,disliked_book_1,-0.033333333333333326
gemma2-9b-it,167587,The Notebook - by Nicholas Sparks,disliked_book_1,0.3333333333333333
gemma2-9b-it,167587,The Silent Patient - by Alex Michaelides,disliked_book_1,0.39999999999999997
gemma2-9b-it,171045,The Guest List - by Lucy Foley,disliked_book_1,0.4666666666666667
gemma2-9b-it,171045,The Lord of the Rings - by J.R.R. Tolkien,disliked_book_1,-0.03333333333333333
gemma2-9b-it,171045,The Martian - by Andy Weir,disliked_book_1,-0.08333333333333334
gemma2-9b-it,171045,The Silent Patient - by Alex Michaelides,disliked_book_1,0.08333333333333333
gemma2-9b-it,187990,Gone Girl - by Gillian Flynn,disliked_book_1,0.03333333333333335
gemma2-9b-it,187990,One for the Money (A Stephanie Plum Novel) - by Janet Evanovich,disliked_book_1,0.25
gemma2-9b-it,187990,The ABC Murders - by Agatha Christie,disliked_book_1,0.5
gemma2-9b-it,187990,The Silent Patient - by Alex Michaelides,disliked_book_1,-6.938893903907228e-18
gemma2-9b-it,195694,Jonathan Strange & Mr Norrell - by Susanna Clarke,disliked_book_1,0.23333333333333334
gemma2-9b-it,195694,The Historian - by Elizabeth Kostova,disliked_book_1,0.2833333333333333
gemma2-9b-it,195694,The Name of the Wind - by Patrick Rothfuss,disliked_book_1,0.08333333333333331
gemma2-9b-it,195694,The Night Circus - by Erin Morgenstern,disliked_book_1,0.31666666666666665
gemma2-9b-it,196106,The Bride - by Bertrice Small,disliked_book_1,-0.13333333333333333
gemma2-9b-it,196106,The Promise - by Nora Roberts,disliked_book_1,0.16666666666666666
gemma2-9b-it,196106,The Secret - by Danielle Steel,disliked_book_1,0.16666666666666666
gemma2-9b-it,196106,The Shadow - by Ursula Parrott,disliked_book_1,0.23333333333333334
gemma2-9b-it,196502,The Alchemist - by Paulo Coelho,disliked_book_1,0.03333333333333333
gemma2-9b-it,196502,"The Hidden Life of Trees: What They Feel, How They Communicate - Discoveries from a Secret World - by Peter Wohlleben",disliked_book_1,0.4666666666666667
gemma2-9b-it,196502,The Nightingale - by Kristin Hannah,disliked_book_1,0.2833333333333333
gemma2-9b-it,196502,The Vegetarian - by Han Kang,disliked_book_1,0.2833333333333333
gemma2-9b-it,198213,Evvie Drake Starts Over - by Linda Holmes,disliked_book_1,0.39999999999999997
gemma2-9b-it,198213,The Hunger Games - by Suzanne Collins,disliked_book_1,0.21666666666666667
gemma2-9b-it,198213,The Martian - by Andy Weir,disliked_book_1,0.5166666666666666
gemma2-9b-it,198213,The Snow Child - by Eowyn Ivey,disliked_book_1,0.35
gemma2-9b-it,198969,Kindred - by Octavia Butler,disliked_book_1,0.7499999999999999
gemma2-9b-it,198969,The Alchemist - by Paulo Coelho,disliked_book_1,0.13333333333333333
gemma2-9b-it,198969,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_1,0.9999999999999999
gemma2-9b-it,198969,The Lord of the Rings - by J.R.R. Tolkien,disliked_book_1,0.11666666666666667
gemma2-9b-it,203910,The Da Vinci Code - by Dan Brown,disliked_book_1,0.29999999999999993
gemma2-9b-it,203910,The Historian - by Elizabeth Kostova,disliked_book_1,0.3
gemma2-9b-it,203910,The Notebook - by Nicholas Sparks,disliked_book_1,0.9999999999999999
gemma2-9b-it,203910,The Very Hungry Caterpillar - by Eric Carle,disliked_book_1,0.08333333333333333
gemma2-9b-it,204964,The Daily Show with Jon Stewart Presents Earth (The Book) - by Jon Stewart,disliked_book_1,-0.016666666666666673
gemma2-9b-it,204964,The Handmaid's Tale - by Margaret Atwood,disliked_book_1,0.3833333333333333
gemma2-9b-it,204964,The Picture of Dorian Gray - by Oscar Wilde,disliked_book_1,0.26666666666666666
gemma2-9b-it,204964,The Raven and Other Poems - by Edgar Allan Poe,disliked_book_1,0.9999999999999999
gemma2-9b-it,210597,An Object of Beauty - by Steve Martin,disliked_book_1,0.26666666666666666
gemma2-9b-it,210597,The Lean Startup - by Eric Ries,disliked_book_1,0.21666666666666667
gemma2-9b-it,210597,The Ocean at the End of the Lane - by Neil Gaiman,disliked_book_1,0.9999999999999999
gemma2-9b-it,210597,The Power of Habit - by Charles Duhigg,disliked_book_1,0.016666666666666666
gemma2-9b-it,211303,The Alchemist - by Paulo Coelho,disliked_book_1,0.09999999999999999
gemma2-9b-it,211303,The Da Vinci Code - by Dan Brown,disliked_book_1,0.3
gemma2-9b-it,211303,The Devil in the White City - by Erik Larson,disliked_book_1,0.6666666666666666
gemma2-9b-it,211303,The Immortal Life of Henrietta Lacks - by Rebecca Skloot,disliked_book_1,0.7666666666666666
gemma2-9b-it,212002,Gone Girl - by Gillian Flynn,disliked_book_1,0.41666666666666663
gemma2-9b-it,212002,The Da Vinci Code - by Dan Brown,disliked_book_1,0.36666666666666664
gemma2-9b-it,212002,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_1,0.4833333333333333
gemma2-9b-it,212002,The Snowman - by Jo Nesbø,disliked_book_1,0.7
gemma2-9b-it,212645,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe - by C.S. Lewis",disliked_book_1,0.9999999999999999
gemma2-9b-it,212645,The Giver - by Lois Lowry,disliked_book_1,0.26666666666666666
gemma2-9b-it,212645,The Hobbit - by J.R.R. Tolkien,disliked_book_1,0.8833333333333332
gemma2-9b-it,212645,The Very Hungry Caterpillar - by Eric Carle,disliked_book_1,0.18333333333333335
gemma2-9b-it,214272,The Da Vinci Code - by Dan Brown,disliked_book_1,-0.11666666666666667
gemma2-9b-it,214272,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_1,0.0
gemma2-9b-it,214272,The Handmaid's Tale - by Margaret Atwood,disliked_book_1,0.2833333333333333
gemma2-9b-it,214272,The Rosie Project - by Graeme Simsion,disliked_book_1,0.36666666666666664
gemma2-9b-it,215421,Gone Girl - by Gillian Flynn,disliked_book_1,0.35
gemma2-9b-it,215421,The House in the Cerulean Sea - by T.J. Klune,disliked_book_1,0.5
gemma2-9b-it,215421,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,disliked_book_1,0.4833333333333333
gemma2-9b-it,215421,The Silent Patient - by Alex Michaelides,disliked_book_1,0.21666666666666667
gemma2-9b-it,221672,Interview with the Vampire - by Anne Rice,disliked_book_1,0.8499999999999999
gemma2-9b-it,221672,The Girl on the Train - by Paula Hawkins,disliked_book_1,-0.08333333333333334
gemma2-9b-it,221672,The Pillars of the Earth - by Ken Follett,disliked_book_1,0.5333333333333333
gemma2-9b-it,221672,The Silent Patient - by Alex Michaelides,disliked_book_1,-0.03333333333333333
gemma2-9b-it,223210,Gone Girl - by Gillian Flynn,disliked_book_1,0.21666666666666667
gemma2-9b-it,223210,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.06666666666666667
gemma2-9b-it,223210,The House in the Cerulean Sea - by T.J. Klune,disliked_book_1,0.16666666666666666
gemma2-9b-it,223210,The Secret Life of Bees - by Sue Monk Kidd,disliked_book_1,-0.1
gemma2-9b-it,224340,Gone Girl - by Gillian Flynn,disliked_book_1,-0.016666666666666687
gemma2-9b-it,224340,The Chain - by Adrian McKinty,disliked_book_1,0.08333333333333334
gemma2-9b-it,224340,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.3
gemma2-9b-it,224340,The Silent Patient - by Alex Michaelides,disliked_book_1,0.23333333333333334
gemma2-9b-it,229478,Emma - by Jane Austen,disliked_book_1,0.9666666666666666
gemma2-9b-it,229478,The Da Vinci Code - by Dan Brown,disliked_book_1,0.05
gemma2-9b-it,229478,The Help - by Kathryn Stockett,disliked_book_1,0.08333333333333334
gemma2-9b-it,229478,The Vegetarian - by Han Kang,disliked_book_1,0.23333333333333334
gemma2-9b-it,231264,Eragon - by Christopher Paolini,disliked_book_1,0.5
gemma2-9b-it,231264,Outlander - by Diana Gabaldon,disliked_book_1,0.11666666666666667
gemma2-9b-it,231264,The Black Dagger Brotherhood: Dark Lover - by J.R. Ward,disliked_book_1,-0.03333333333333333
gemma2-9b-it,231264,The Spiderwick Chronicles: The Seeing Stone - by Tony DiTerlizzi,disliked_book_1,-0.15
gemma2-9b-it,236172,The 4-Hour Workweek - by Timothy Ferriss,disliked_book_1,0.21666666666666667
gemma2-9b-it,236172,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.21666666666666667
gemma2-9b-it,236172,The Pelican Brief - by John Grisham,disliked_book_1,0.033333333333333326
gemma2-9b-it,236172,The Sweet Potato Queens' Book Club - by Jill Conner Browne,disliked_book_1,0.16666666666666666
gemma2-9b-it,238630,The Argonauts - by Maggie Nelson,disliked_book_1,0.26666666666666666
gemma2-9b-it,238630,The Bell Jar - by Sylvia Plath,disliked_book_1,0.26666666666666666
gemma2-9b-it,238630,The Da Vinci Code - by Dan Brown,disliked_book_1,0.18333333333333332
gemma2-9b-it,238630,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.05000000000000001
gemma2-9b-it,238864,Gone Girl - by Gillian Flynn,disliked_book_1,-0.03333333333333334
gemma2-9b-it,238864,Little Women - by Louisa May Alcott,disliked_book_1,0.25
gemma2-9b-it,238864,The Da Vinci Code - by Dan Brown,disliked_book_1,0.31666666666666665
gemma2-9b-it,238864,The House in the Cerulean Sea - by T.J. Klune,disliked_book_1,0.23333333333333334
gemma2-9b-it,240700,The Fault in Our Stars - by John Green,disliked_book_1,0.19999999999999998
gemma2-9b-it,240700,The House in the Cerulean Sea - by T.J. Klune,disliked_book_1,0.016666666666666666
gemma2-9b-it,240700,The Hunger Games - by Suzanne Collins,disliked_book_1,0.26666666666666666
gemma2-9b-it,240700,The Magicians - by Lev Grossman,disliked_book_1,0.39999999999999997
gemma2-9b-it,253403,Code: The Hidden Language of Computer Hardware and Software - by Charles Petzold,disliked_book_1,0.16666666666666666
gemma2-9b-it,253403,Packing for Mars: The Curious Science of Life in the Void - by Mary Roach,disliked_book_1,0.9666666666666666
gemma2-9b-it,253403,The Devil Wears Prada - by Lauren Weisberger,disliked_book_1,-0.033333333333333326
gemma2-9b-it,253403,The Kite Runner - by Khaled Hosseini,disliked_book_1,0.016666666666666666
gemma2-9b-it,254995,Ready Player One - by Ernest Cline,disliked_book_1,0.09999999999999999
gemma2-9b-it,254995,The Alchemist - by Paulo Coelho,disliked_book_1,-0.11666666666666667
gemma2-9b-it,254995,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography - by Simon Singh,disliked_book_1,0.9499999999999998
gemma2-9b-it,254995,The Da Vinci Code - by Dan Brown,disliked_book_1,0.4
gemma2-9b-it,258011,The Da Vinci Code - by Dan Brown,disliked_book_1,0.5
gemma2-9b-it,258011,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.25
gemma2-9b-it,258011,The Remains of the Day - by Kazuo Ishiguro,disliked_book_1,0.3
gemma2-9b-it,258011,The Satanic Verses - by Salman Rushdie,disliked_book_1,0.6
gemma2-9b-it,259259,Gone Girl - by Gillian Flynn,disliked_book_1,0.14999999999999997
gemma2-9b-it,259259,Pandora - by Anne Rice,disliked_book_1,0.25
gemma2-9b-it,259259,The Queen of the Damned - by Anne Rice,disliked_book_1,0.5499999999999999
gemma2-9b-it,259259,The Silent Patient - by Alex Michaelides,disliked_book_1,-0.03333333333333335
gemma2-9b-it,259264,Fifty Shades of Grey - by E. L. James,disliked_book_1,0.01666666666666667
gemma2-9b-it,259264,The Da Vinci Code - by Dan Brown,disliked_book_1,0.21666666666666667
gemma2-9b-it,259264,The Notebook - by Nicholas Sparks,disliked_book_1,-0.016666666666666666
gemma2-9b-it,259264,The Shining - by Stephen King,disliked_book_1,0.7333333333333333
gemma2-9b-it,267354,Gone Girl - by Gillian Flynn,disliked_book_1,-0.05
gemma2-9b-it,267354,The Queen of the Damned - by Anne Rice,disliked_book_1,0.7999999999999999
gemma2-9b-it,267354,The Shadow of the Wind - by Carlos Ruiz Zafón,disliked_book_1,-0.16666666666666666
gemma2-9b-it,267354,The Time Traveler's Wife - by Audrey Niffenegger,disliked_book_1,-0.09999999999999998
gemma2-9b-it,267621,The Alchemist - by Paulo Coelho,disliked_book_1,-0.06666666666666667
gemma2-9b-it,267621,The Celestine Prophecy - by James Redfield,disliked_book_1,-0.01666666666666667
gemma2-9b-it,267621,The Notebook - by Nicholas Sparks,disliked_book_1,-0.05
gemma2-9b-it,267621,The Power of Now - by Eckhart Tolle,disliked_book_1,0.08333333333333331
gemma2-9b-it,268639,And Then There Were None - by Agatha Christie,disliked_book_1,0.9833333333333332
gemma2-9b-it,268639,Fifty Shades of Grey - by E. L. James,disliked_book_1,0.18333333333333332
gemma2-9b-it,268639,The Big Short - by Michael Lewis,disliked_book_1,0.19999999999999998
gemma2-9b-it,268639,The Da Vinci Code - by Dan Brown,disliked_book_1,0.41666666666666663
gemma2-9b-it,272002,Something Wicked This Way Comes - by Ray Bradbury,disliked_book_1,0.9999999999999999
gemma2-9b-it,272002,The 7 Habits of Highly Effective People - by Stephen R. Covey,disliked_book_1,6.938893903907228e-18
gemma2-9b-it,272002,The China Study - by T. Colin Campbell,disliked_book_1,0.26666666666666666
gemma2-9b-it,272002,The House of Spirits - by Isabel Allende,disliked_book_1,0.18333333333333332
gemma2-9b-it,275210,The Girl on the Train - by Paula Hawkins,disliked_book_1,0.43333333333333335
gemma2-9b-it,275210,The Guest List - by Lucy Foley,disliked_book_1,0.19999999999999998
gemma2-9b-it,275210,The Silent Patient - by Alex Michaelides,disliked_book_1,0.04999999999999999
gemma2-9b-it,275210,The Switch - by Beth O'Leary,disliked_book_1,0.3
gemma2-9b-it,278221,Anne of Green Gables - by L.M. Montgomery,disliked_book_1,-0.016666666666666666
gemma2-9b-it,278221,Little House on the Prairie - by Laura Ingalls Wilder,disliked_book_1,0.31666666666666665
gemma2-9b-it,278221,The Da Vinci Code - by Dan Brown,disliked_book_1,0.08333333333333334
gemma2-9b-it,278221,The Shining - by Stephen King,disliked_book_1,0.08333333333333334
gpt-4o-2024-08-06,2276,Along Came a Spider - by James Patterson,disliked_book_1,0.11666666666666665
gpt-4o-2024-08-06,2276,Star Trek: The Next Generation: Q-Squared - by Peter David,disliked_book_1,0.19999999999999998
gpt-4o-2024-08-06,2276,The Grass is Always Greener Over the Septic Tank - by Erma Bombeck,disliked_book_1,0.9833333333333332
gpt-4o-2024-08-06,2276,The Stepford Wives - by Ira Levin,disliked_book_1,0.25
gpt-4o-2024-08-06,8864,Dune - by Frank Herbert,disliked_book_1,0.08333333333333333
gpt-4o-2024-08-06,8864,Going Postal - by Terry Pratchett,disliked_book_1,0.15
gpt-4o-2024-08-06,8864,Good Omens - by Neil Gaiman and Terry Pratchett,disliked_book_1,0.36666666666666664
gpt-4o-2024-08-06,8864,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_1,-0.01666666666666667
gpt-4o-2024-08-06,12122,A Walk in the Woods: Rediscovering America on the Appalachian Trail - by Bill Bryson,disliked_book_1,0.25
gpt-4o-2024-08-06,12122,The Encyclopedia of Urban Legends - by Jan Harold Brunvand,disliked_book_1,0.2833333333333333
gpt-4o-2024-08-06,12122,The Fire Inside: Firefighters Talk About Their Lives - by Steve Delsohn,disliked_book_1,0.43333333333333335
gpt-4o-2024-08-06,12122,The Rough Guide to Australia - by Rough Guides,disliked_book_1,0.31666666666666665
gpt-4o-2024-08-06,14998,Foundation and Empire - by Isaac Asimov,disliked_book_1,-0.016666666666666666
gpt-4o-2024-08-06,14998,The Anubis Gates - by Tim Powers,disliked_book_1,0.39999999999999997
gpt-4o-2024-08-06,14998,The Black Company - by Glen Cook,disliked_book_1,0.016666666666666666
gpt-4o-2024-08-06,14998,The Engines of God - by Jack McDevitt,disliked_book_1,0.21666666666666667
gpt-4o-2024-08-06,15957,Bridget Jones's Diary - by Helen Fielding,disliked_book_1,1.3877787807814457e-17
gpt-4o-2024-08-06,15957,The Catcher in the Rye - by J.D. Salinger,disliked_book_1,0.31666666666666665
gpt-4o-2024-08-06,15957,The Devil Wears Prada - by Lauren Weisberger,disliked_book_1,0.9666666666666666
gpt-4o-2024-08-06,15957,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer and Annie Barrows,disliked_book_1,-0.06666666666666667
gpt-4o-2024-08-06,16777,Far from the Madding Crowd - by Thomas Hardy,disliked_book_1,0.7166666666666666
gpt-4o-2024-08-06,16777,Great Expectations - by Charles Dickens,disliked_book_1,0.05
gpt-4o-2024-08-06,16777,The Call of the Wild - by Jack London,disliked_book_1,0.049999999999999996
gpt-4o-2024-08-06,16777,The Red Badge of Courage - by Stephen Crane,disliked_book_1,0.16666666666666666
gpt-4o-2024-08-06,19760,Hatchet - by Gary Paulsen,disliked_book_1,0.016666666666666666
gpt-4o-2024-08-06,19760,Star Trek: Voyager - Homecoming - by Christie Golden,disliked_book_1,0.16666666666666666
gpt-4o-2024-08-06,19760,The Gunslinger - by Stephen King,disliked_book_1,0.2833333333333333
gpt-4o-2024-08-06,19760,The Name of the Wind - by Patrick Rothfuss,disliked_book_1,0.7833333333333332
gpt-4o-2024-08-06,27740,The Da Vinci Code - by Dan Brown,disliked_book_1,-0.03333333333333333
gpt-4o-2024-08-06,27740,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_1,-0.05
gpt-4o-2024-08-06,27740,The Hunt for Red October - by Tom Clancy,disliked_book_1,0.05
gpt-4o-2024-08-06,27740,The Mists of Avalon - by Marion Zimmer Bradley,disliked_book_1,0.9666666666666666
gpt-4o-2024-08-06,28735,A Year in Provence - by Peter Mayle,disliked_book_1,0.3333333333333333
gpt-4o-2024-08-06,28735,Down and Out in Paris and London - by George Orwell,disliked_book_1,0.016666666666666666
gpt-4o-2024-08-06,28735,The Geography of Bliss: One Grump's Search for the Happiest Places in the World - by Eric Weiner,disliked_book_1,0.6
gpt-4o-2024-08-06,28735,The Shock Doctrine: The Rise of Disaster Capitalism - by Naomi Klein,disliked_book_1,0.23333333333333334
gpt-4o-2024-08-06,30276,Mr. Perfect - by Linda Howard,disliked_book_1,0.0
gpt-4o-2024-08-06,30276,The Bride - by Julie Garwood,disliked_book_1,0.06666666666666667
gpt-4o-2024-08-06,30276,The Secret - by Julie Garwood,disliked_book_1,0.36666666666666664
gpt-4o-2024-08-06,30276,Trust Me - by Jayne Ann Krentz,disliked_book_1,0.7333333333333333
gpt-4o-2024-08-06,37034,Letter to a Child Never Born - by Oriana Fallaci,disliked_book_1,0.23333333333333334
gpt-4o-2024-08-06,37034,One Hundred Years of Solitude - by Gabriel Garcia Marquez,disliked_book_1,0.25
gpt-4o-2024-08-06,37034,The Hours - by Michael Cunningham,disliked_book_1,-0.15
gpt-4o-2024-08-06,37034,The Name of the Rose - by Umberto Eco,disliked_book_1,0.1
gpt-4o-2024-08-06,37293,The Andromeda Strain - by Michael Crichton,disliked_book_1,0.18333333333333332
gpt-4o-2024-08-06,37293,The Clan of the Cave Bear - by Jean M. Auel,disliked_book_1,0.2
