model,uid,recommendation,variable,value
gemma2-9b-it,61669e4582549043d66bdd78,Speed,disliked_movie_3,0.18333333333333332
gemma2-9b-it,61669e4582549043d66bdd78,The Book of Eli,disliked_movie_3,0.16666666666666666
gemma2-9b-it,61669e4582549043d66bdd78,The Fugitive,disliked_movie_3,0.16666666666666666
gemma2-9b-it,61669e4582549043d66bdd78,The Hangover,disliked_movie_3,0.09999999999999999
gemma2-9b-it,6170156ad4205a936a1a4773,Baby Driver,disliked_movie_3,0.05
gemma2-9b-it,6170156ad4205a936a1a4773,Fast & Furious 6,disliked_movie_3,-0.03333333333333333
gemma2-9b-it,6170156ad4205a936a1a4773,Finding Nemo,disliked_movie_3,0.3833333333333333
gemma2-9b-it,6170156ad4205a936a1a4773,The Expendables,disliked_movie_3,0.16666666666666666
gemma2-9b-it,617139bdf6dbf9169a30ad3a,Breathless,disliked_movie_3,0.0
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Hangover,disliked_movie_3,-0.08333333333333334
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Room,disliked_movie_3,0.4666666666666667
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Wages of Fear,disliked_movie_3,0.15
gemma2-9b-it,61716480d6da1714ff60ed0d,Arrival,disliked_movie_3,-0.13333333333333333
gemma2-9b-it,61716480d6da1714ff60ed0d,The Grand Budapest Hotel,disliked_movie_3,0.0
gemma2-9b-it,61716480d6da1714ff60ed0d,The Lighthouse,disliked_movie_3,-0.16666666666666666
gemma2-9b-it,61716480d6da1714ff60ed0d,The Nice Guys,disliked_movie_3,0.0
gemma2-9b-it,6175558c4e6bef1212f45811,Interstellar,disliked_movie_3,0.0
gemma2-9b-it,6175558c4e6bef1212f45811,The Prestige,disliked_movie_3,0.06666666666666667
gemma2-9b-it,6175558c4e6bef1212f45811,The Twilight Saga: Breaking Dawn - Part 1,disliked_movie_3,0.25
gemma2-9b-it,6175558c4e6bef1212f45811,Transformers: Age of Extinction,disliked_movie_3,0.16666666666666666
gemma2-9b-it,61758425384ddf2a6c75fc3b,Bruce Almighty,disliked_movie_3,-0.03333333333333333
gemma2-9b-it,61758425384ddf2a6c75fc3b,The Perfect Match,disliked_movie_3,0.0
gemma2-9b-it,61758425384ddf2a6c75fc3b,The Proposal,disliked_movie_3,0.05
gemma2-9b-it,61758425384ddf2a6c75fc3b,Think Like a Man,disliked_movie_3,0.03333333333333333
gemma2-9b-it,6308b9ca03d2eaafb6222e33,Psycho,disliked_movie_3,0.18333333333333332
gemma2-9b-it,6308b9ca03d2eaafb6222e33,Sleepless in Seattle,disliked_movie_3,0.016666666666666666
gemma2-9b-it,6308b9ca03d2eaafb6222e33,The Shining,disliked_movie_3,0.03333333333333334
gemma2-9b-it,6308b9ca03d2eaafb6222e33,When Harry Met Sally...,disliked_movie_3,-0.016666666666666666
gemma2-9b-it,6310baec544dd9092053f5dc,Paprika,disliked_movie_3,0.06666666666666667
gemma2-9b-it,6310baec544dd9092053f5dc,Requiem for a Dream,disliked_movie_3,0.7333333333333333
gemma2-9b-it,6310baec544dd9092053f5dc,The Grand Budapest Hotel,disliked_movie_3,0.03333333333333333
gemma2-9b-it,6310baec544dd9092053f5dc,The Notebook,disliked_movie_3,-0.2333333333333333
gemma2-9b-it,632c3c38b5c143718e869a30,Arrival,disliked_movie_3,0.5333333333333333
gemma2-9b-it,632c3c38b5c143718e869a30,Sing Street,disliked_movie_3,0.16666666666666666
gemma2-9b-it,632c3c38b5c143718e869a30,The Dark Knight,disliked_movie_3,0.11666666666666667
gemma2-9b-it,632c3c38b5c143718e869a30,The Princess Bride,disliked_movie_3,-0.016666666666666666
gemma2-9b-it,63c169ece4f637ac694209e5,Reservoir Dogs,disliked_movie_3,0.1
gemma2-9b-it,63c169ece4f637ac694209e5,Singin' in the Rain,disliked_movie_3,0.15
gemma2-9b-it,63c169ece4f637ac694209e5,"The Good, the Bad and the Ugly",disliked_movie_3,0.18333333333333332
gemma2-9b-it,63c169ece4f637ac694209e5,The Notebook,disliked_movie_3,0.43333333333333335
gemma2-9b-it,63d3f9beaad133b63033f4b0,Frozen,disliked_movie_3,0.3333333333333333
gemma2-9b-it,63d3f9beaad133b63033f4b0,Goodfellas,disliked_movie_3,0.0
gemma2-9b-it,63d3f9beaad133b63033f4b0,The Departed,disliked_movie_3,-0.03333333333333333
gemma2-9b-it,63d3f9beaad133b63033f4b0,The Lion King,disliked_movie_3,-0.04999999999999999
gemma2-9b-it,6413b18b8202c4f1302e0561,Despicable Me,disliked_movie_3,0.09999999999999999
gemma2-9b-it,6413b18b8202c4f1302e0561,Shutter Island,disliked_movie_3,0.1
gemma2-9b-it,6413b18b8202c4f1302e0561,The Hangover,disliked_movie_3,0.18333333333333332
gemma2-9b-it,6413b18b8202c4f1302e0561,The Prestige,disliked_movie_3,0.06666666666666667
gemma2-9b-it,642b9e0da2054656ac9592d2,Interstellar,disliked_movie_3,-0.016666666666666666
gemma2-9b-it,642b9e0da2054656ac9592d2,The Avengers,disliked_movie_3,0.016666666666666673
gemma2-9b-it,642b9e0da2054656ac9592d2,The Fast and the Furious,disliked_movie_3,0.21666666666666667
gemma2-9b-it,642b9e0da2054656ac9592d2,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_3,0.21666666666666667
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Conjuring,disliked_movie_3,-0.016666666666666666
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Hobbit: An Unexpected Journey,disliked_movie_3,0.016666666666666666
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Princess Bride,disliked_movie_3,0.0
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,Transformers: Age of Extinction,disliked_movie_3,0.31666666666666665
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,Die Hard,disliked_movie_3,-0.01666666666666667
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,Mad Max: Fury Road,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,The Amazing Spider-Man,disliked_movie_3,0.06666666666666667
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,The Dark Knight,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Children of Men,disliked_movie_3,0.0
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Dumb and Dumber,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Se7en,disliked_movie_3,0.0
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Sharknado,disliked_movie_3,-0.08333333333333334
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,Cats,disliked_movie_3,0.26666666666666666
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,Inception,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,The Godfather,disliked_movie_3,0.0
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,The Hangover Part III,disliked_movie_3,0.3833333333333333
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Battlefield Earth,disliked_movie_3,0.0
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Gigli,disliked_movie_3,0.5166666666666666
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Harry Potter and the Sorcerer's Stone,disliked_movie_3,0.0
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,The Hobbit: An Unexpected Journey,disliked_movie_3,0.0
gpt-4o-2024-08-06,5c522508fcbef20001939a03,Disaster Movie,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5c522508fcbef20001939a03,Epic Movie,disliked_movie_3,0.9166666666666665
gpt-4o-2024-08-06,5c522508fcbef20001939a03,The Book of Life,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5c522508fcbef20001939a03,The Croods,disliked_movie_3,0.0
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,Battlefield Earth,disliked_movie_3,0.5333333333333333
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,Jupiter Ascending,disliked_movie_3,0.5
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,The Godfather,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,The Hobbit: An Unexpected Journey,disliked_movie_3,-0.06666666666666667
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Annihilation,disliked_movie_3,-0.01666666666666667
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Cats,disliked_movie_3,0.25
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Ex Machina,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Transformers: The Last Knight,disliked_movie_3,0.05
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Amélie,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Interstellar,disliked_movie_3,0.0
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Moonrise Kingdom,disliked_movie_3,0.0
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Transformers,disliked_movie_3,0.44999999999999996
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Amélie,disliked_movie_3,0.0
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Batman v Superman: Dawn of Justice,disliked_movie_3,0.08333333333333334
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,The Royal Tenenbaums,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Transformers,disliked_movie_3,0.36666666666666664
gpt-4o-2024-08-06,5d66f23706e589000157e7ec,Battlefield Earth,disliked_movie_3,0.016666666666666673
gpt-4o-2024-08-06,5d66f23706e589000157e7ec,The Last Airbender,disliked_movie_3,-0.11666666666666667
gpt-4o-2024-08-06,5d66f23706e589000157e7ec,The Shawshank Redemption,disliked_movie_3,0.0
gpt-4o-2024-08-06,5d66f23706e589000157e7ec,Up,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,5d824f2260823800018471c7,American Psycho,disliked_movie_3,0.0
gpt-4o-2024-08-06,5d824f2260823800018471c7,Pearl Harbor,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,5d824f2260823800018471c7,Pulp Fiction,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5d824f2260823800018471c7,The Notebook,disliked_movie_3,-0.36666666666666664
gpt-4o-2024-08-06,5e1395dd7832259dc9ee9ea3,Charlie's Angels (2019),disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,5e1395dd7832259dc9ee9ea3,Fifty Shades of Grey,disliked_movie_3,0.5166666666666666
gpt-4o-2024-08-06,5e1395dd7832259dc9ee9ea3,Guardians of the Galaxy,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e1395dd7832259dc9ee9ea3,Inception,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,5e19e188913e52263e3b2d9d,Dumb and Dumber,disliked_movie_3,0.44999999999999996
gpt-4o-2024-08-06,5e19e188913e52263e3b2d9d,Inception,disliked_movie_3,0.23333333333333334
gpt-4o-2024-08-06,5e19e188913e52263e3b2d9d,Transformers: Revenge of the Fallen,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,5e19e188913e52263e3b2d9d,Zero Dark Thirty,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e24e2abaedc2c76590bbace,Once Upon a Time in the West,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e24e2abaedc2c76590bbace,Reservoir Dogs,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e24e2abaedc2c76590bbace,Saw,disliked_movie_3,0.39999999999999997
gpt-4o-2024-08-06,5e24e2abaedc2c76590bbace,Transformers,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5e39779a3b965917f3f377d0,Black Swan,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,5e39779a3b965917f3f377d0,Inception,disliked_movie_3,-0.03333333333333333
gpt-4o-2024-08-06,5e39779a3b965917f3f377d0,The Last Airbender,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5e39779a3b965917f3f377d0,Transformers: Revenge of the Fallen,disliked_movie_3,0.43333333333333335
gpt-4o-2024-08-06,5e73746e686c0c2c978392e1,A Nightmare on Elm Street,disliked_movie_3,0.6666666666666666
gpt-4o-2024-08-06,5e73746e686c0c2c978392e1,Kill Bill: Vol. 1,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5e73746e686c0c2c978392e1,Mad Max: Fury Road,disliked_movie_3,-0.05
gpt-4o-2024-08-06,5e73746e686c0c2c978392e1,The Ring,disliked_movie_3,0.11666666666666665
gpt-4o-2024-08-06,5e739143d4934a023004b7fc,Braveheart,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e739143d4934a023004b7fc,Inception,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5e739143d4934a023004b7fc,Percy Jackson & the Olympians: The Lightning Thief,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,5e739143d4934a023004b7fc,Transformers: Revenge of the Fallen,disliked_movie_3,0.15
gpt-4o-2024-08-06,5e7f2dbd2b1f09000aaa2449,Batman v Superman: Dawn of Justice,disliked_movie_3,0.25
gpt-4o-2024-08-06,5e7f2dbd2b1f09000aaa2449,The Big Short,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e7f2dbd2b1f09000aaa2449,There Will Be Blood,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e7f2dbd2b1f09000aaa2449,Transformers,disliked_movie_3,0.06666666666666667
gpt-4o-2024-08-06,5e8212f00b53c392ed9fb619,Fifty Shades of Grey,disliked_movie_3,0.016666666666666663
gpt-4o-2024-08-06,5e8212f00b53c392ed9fb619,Gigli,disliked_movie_3,0.2833333333333333
gpt-4o-2024-08-06,5e8212f00b53c392ed9fb619,La La Land,disliked_movie_3,0.0
gpt-4o-2024-08-06,5e8212f00b53c392ed9fb619,The Grand Budapest Hotel,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,5ec2b0ff8838ba0b2829e7db,Batman v Superman: Dawn of Justice,disliked_movie_3,0.35
gpt-4o-2024-08-06,5ec2b0ff8838ba0b2829e7db,Black Panther,disliked_movie_3,0.15
gpt-4o-2024-08-06,5ec2b0ff8838ba0b2829e7db,Spider-Man: No Way Home,disliked_movie_3,-0.05
gpt-4o-2024-08-06,5ec2b0ff8838ba0b2829e7db,Suicide Squad,disliked_movie_3,0.43333333333333335
gpt-4o-2024-08-06,5edc3d681a69d49159555f91,La La Land,disliked_movie_3,0.8666666666666666
gpt-4o-2024-08-06,5edc3d681a69d49159555f91,Mamma Mia!,disliked_movie_3,0.5166666666666666
gpt-4o-2024-08-06,5edc3d681a69d49159555f91,The Handmaiden,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5edc3d681a69d49159555f91,Zodiac,disliked_movie_3,0.05
gpt-4o-2024-08-06,5edeacd530f30b14dabe6a55,Men in Black,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5edeacd530f30b14dabe6a55,Moulin Rouge!,disliked_movie_3,0.0
gpt-4o-2024-08-06,5edeacd530f30b14dabe6a55,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",disliked_movie_3,0.05
gpt-4o-2024-08-06,5edeacd530f30b14dabe6a55,The Dark Knight,disliked_movie_3,0.15
gpt-4o-2024-08-06,5eef7da8a4868b05c902ef2d,Black Swan,disliked_movie_3,0.0
gpt-4o-2024-08-06,5eef7da8a4868b05c902ef2d,Fight Club,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5eef7da8a4868b05c902ef2d,High School Musical 2,disliked_movie_3,0.23333333333333334
gpt-4o-2024-08-06,5eef7da8a4868b05c902ef2d,The Notebook,disliked_movie_3,-0.01666666666666667
gpt-4o-2024-08-06,5f2710df5d5c6c3f0fa9c2a7,Beauty and the Beast,disliked_movie_3,0.15
gpt-4o-2024-08-06,5f2710df5d5c6c3f0fa9c2a7,Fifty Shades of Grey,disliked_movie_3,-0.03333333333333333
gpt-4o-2024-08-06,5f2710df5d5c6c3f0fa9c2a7,Not Another Teen Movie,disliked_movie_3,0.26666666666666666
gpt-4o-2024-08-06,5f2710df5d5c6c3f0fa9c2a7,The Pianist,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,5f28e10752b92a26587aed10,A Star is Born,disliked_movie_3,0.25
gpt-4o-2024-08-06,5f28e10752b92a26587aed10,The Seventh Seal,disliked_movie_3,0.36666666666666664
gpt-4o-2024-08-06,5f28e10752b92a26587aed10,The Tree of Life,disliked_movie_3,0.25
gpt-4o-2024-08-06,5f28e10752b92a26587aed10,Wonder Woman,disliked_movie_3,0.23333333333333334
gpt-4o-2024-08-06,5f3dbd5e99a9be1da93d9039,Blazing Saddles,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f3dbd5e99a9be1da93d9039,Harry Potter and the Chamber of Secrets,disliked_movie_3,-0.1
gpt-4o-2024-08-06,5f3dbd5e99a9be1da93d9039,Inception,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5f3dbd5e99a9be1da93d9039,Step Brothers,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5f733312e59fd2000a74b8cf,Eraserhead,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f733312e59fd2000a74b8cf,Justice League,disliked_movie_3,0.4833333333333333
gpt-4o-2024-08-06,5f733312e59fd2000a74b8cf,The House That Jack Built,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5f733312e59fd2000a74b8cf,Transformers: Age of Extinction,disliked_movie_3,0.26666666666666666
gpt-4o-2024-08-06,5f7a155c6c029a66173d02b8,Ghost Rider: Spirit of Vengeance,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f7a155c6c029a66173d02b8,Mamma Mia!,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f7a155c6c029a66173d02b8,The Conjuring,disliked_movie_3,0.15
gpt-4o-2024-08-06,5f7a155c6c029a66173d02b8,The Empire Strikes Back,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,5f7b241d63e1da06afec1b30,G.I. Joe: The Rise of Cobra,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5f7b241d63e1da06afec1b30,Se7en,disliked_movie_3,0.13333333333333333
gpt-4o-2024-08-06,5f7b241d63e1da06afec1b30,The Silence of the Lambs,disliked_movie_3,0.15
gpt-4o-2024-08-06,5f7b241d63e1da06afec1b30,Transformers: Revenge of the Fallen,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5f80019b6fa0e01d53854006,Cats,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,5f80019b6fa0e01d53854006,Fifty Shades of Grey,disliked_movie_3,0.08333333333333334
gpt-4o-2024-08-06,5f80019b6fa0e01d53854006,Goodfellas,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5f80019b6fa0e01d53854006,The Dark Knight,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f8568d460bd670009af15a2,Grown Ups 2,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,5f8568d460bd670009af15a2,Inception,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,5f8568d460bd670009af15a2,Mad Max: Fury Road,disliked_movie_3,0.0
gpt-4o-2024-08-06,5f8568d460bd670009af15a2,Transformers: Age of Extinction,disliked_movie_3,0.21666666666666667
gpt-4o-2024-08-06,5f90c1832cf6481b25307b46,Akira,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5f90c1832cf6481b25307b46,Paprika,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,5f90c1832cf6481b25307b46,Percy Jackson & the Olympians: The Lightning Thief,disliked_movie_3,-0.11666666666666664
gpt-4o-2024-08-06,5f90c1832cf6481b25307b46,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",disliked_movie_3,-0.15
gpt-4o-2024-08-06,5fdebabfb5d1fc684adaa1f9,Fifty Shades of Grey,disliked_movie_3,-0.05000000000000001
gpt-4o-2024-08-06,5fdebabfb5d1fc684adaa1f9,Schindler's List,disliked_movie_3,0.05
gpt-4o-2024-08-06,5fdebabfb5d1fc684adaa1f9,The Green Mile,disliked_movie_3,0.0
gpt-4o-2024-08-06,5fdebabfb5d1fc684adaa1f9,Transformers: Age of Extinction,disliked_movie_3,0.0
gpt-4o-2024-08-06,5ff797b72ac13349beac1906,Fifty Shades of Grey,disliked_movie_3,-0.03333333333333333
gpt-4o-2024-08-06,5ff797b72ac13349beac1906,The Human Centipede,disliked_movie_3,0.4833333333333333
gpt-4o-2024-08-06,5ff797b72ac13349beac1906,The Matrix,disliked_movie_3,-0.03333333333333333
gpt-4o-2024-08-06,5ff797b72ac13349beac1906,The Shawshank Redemption,disliked_movie_3,0.0
gpt-4o-2024-08-06,602c11c29029ff46f065703d,Batman & Robin,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,602c11c29029ff46f065703d,Die Hard,disliked_movie_3,0.08333333333333334
gpt-4o-2024-08-06,602c11c29029ff46f065703d,The Emoji Movie,disliked_movie_3,0.2833333333333333
gpt-4o-2024-08-06,602c11c29029ff46f065703d,The Matrix,disliked_movie_3,-0.03333333333333333
gpt-4o-2024-08-06,6037fae7e8d8bd145110a1b0,Alien vs. Predator,disliked_movie_3,0.35
gpt-4o-2024-08-06,6037fae7e8d8bd145110a1b0,Inside Out,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,6037fae7e8d8bd145110a1b0,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_3,0.016666666666666666
gpt-4o-2024-08-06,6037fae7e8d8bd145110a1b0,The Twilight Saga: New Moon,disliked_movie_3,0.25
gpt-4o-2024-08-06,603a63b26ba69e63c3ea1685,Amélie,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,603a63b26ba69e63c3ea1685,Grown Ups 2,disliked_movie_3,0.21666666666666667
gpt-4o-2024-08-06,603a63b26ba69e63c3ea1685,Her,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,603a63b26ba69e63c3ea1685,Transformers: Age of Extinction,disliked_movie_3,0.05
gpt-4o-2024-08-06,60657335c3bd41f3fa18d2c4,Angels & Demons,disliked_movie_3,0.0
gpt-4o-2024-08-06,60657335c3bd41f3fa18d2c4,Pineapple Express,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,60657335c3bd41f3fa18d2c4,The Dark Knight,disliked_movie_3,0.0
gpt-4o-2024-08-06,60657335c3bd41f3fa18d2c4,The Hangover,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,608539cd54e4230bbaaf4959,Fifty Shades of Grey,disliked_movie_3,-0.016666666666666666
gpt-4o-2024-08-06,608539cd54e4230bbaaf4959,Gladiator,disliked_movie_3,0.0
gpt-4o-2024-08-06,608539cd54e4230bbaaf4959,The Host,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,608539cd54e4230bbaaf4959,The Revenant,disliked_movie_3,0.0
gpt-4o-2024-08-06,60a99bad6164fb6e0e10aa16,A Clockwork Orange,disliked_movie_3,-0.05
gpt-4o-2024-08-06,60a99bad6164fb6e0e10aa16,Dumb and Dumber,disliked_movie_3,0.43333333333333335
gpt-4o-2024-08-06,60a99bad6164fb6e0e10aa16,The Princess Diaries,disliked_movie_3,0.15
gpt-4o-2024-08-06,60a99bad6164fb6e0e10aa16,To All the Boys I've Loved Before,disliked_movie_3,0.0
gpt-4o-2024-08-06,60aa7a987296bc1d073bb815,10 Things I Hate About You,disliked_movie_3,0.0
gpt-4o-2024-08-06,60aa7a987296bc1d073bb815,The Hangover,disliked_movie_3,0.36666666666666664
gpt-4o-2024-08-06,60aa7a987296bc1d073bb815,The Princess Diaries,disliked_movie_3,0.0
gpt-4o-2024-08-06,60aa7a987296bc1d073bb815,There’s Something About Mary,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,60b65ac40acb3a485dfa7912,Gone Girl,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,60b65ac40acb3a485dfa7912,Taken 3,disliked_movie_3,0.0
gpt-4o-2024-08-06,60b65ac40acb3a485dfa7912,The Avengers,disliked_movie_3,-0.08333333333333334
gpt-4o-2024-08-06,60b65ac40acb3a485dfa7912,The Girl with the Dragon Tattoo,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,60bc1812a1fac5ed1b9e3689,Black Hawk Down,disliked_movie_3,0.25
gpt-4o-2024-08-06,60bc1812a1fac5ed1b9e3689,Star Wars: Episode V - The Empire Strikes Back,disliked_movie_3,0.3833333333333333
gpt-4o-2024-08-06,60bc1812a1fac5ed1b9e3689,Step Up,disliked_movie_3,0.0
gpt-4o-2024-08-06,60bc1812a1fac5ed1b9e3689,The Hunger Games,disliked_movie_3,0.0
gpt-4o-2024-08-06,60c9c12dd3f1aba0a0ff9949,Disaster Movie,disliked_movie_3,0.18333333333333332
gpt-4o-2024-08-06,60c9c12dd3f1aba0a0ff9949,Fight Club,disliked_movie_3,0.03333333333333333
gpt-4o-2024-08-06,60c9c12dd3f1aba0a0ff9949,Movie 43,disliked_movie_3,0.25
gpt-4o-2024-08-06,60c9c12dd3f1aba0a0ff9949,Snatch,disliked_movie_3,0.05
gpt-4o-2024-08-06,60ca0ede47ac1639f3dce54d,Disaster Movie,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,60ca0ede47ac1639f3dce54d,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",disliked_movie_3,0.0
gpt-4o-2024-08-06,60ca0ede47ac1639f3dce54d,The Emoji Movie,disliked_movie_3,0.31666666666666665
gpt-4o-2024-08-06,60ca0ede47ac1639f3dce54d,The Princess Diaries,disliked_movie_3,0.0
gpt-4o-2024-08-06,60d22f0c3f3c7c4e308f80b3,Amélie,disliked_movie_3,0.0
gpt-4o-2024-08-06,60d22f0c3f3c7c4e308f80b3,Battlefield Earth,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,60d22f0c3f3c7c4e308f80b3,The Grand Budapest Hotel,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,60d22f0c3f3c7c4e308f80b3,The Nun,disliked_movie_3,0.26666666666666666
gpt-4o-2024-08-06,60dc9556508486e19fc42546,After Earth,disliked_movie_3,0.39999999999999997
gpt-4o-2024-08-06,60dc9556508486e19fc42546,Guardians of the Galaxy,disliked_movie_3,0.0
gpt-4o-2024-08-06,60dc9556508486e19fc42546,Ocean's Eleven,disliked_movie_3,0.0
gpt-4o-2024-08-06,60dc9556508486e19fc42546,Suicide Squad,disliked_movie_3,0.7
gpt-4o-2024-08-06,60dcb953677e49a70004a4da,The Fault in Our Stars,disliked_movie_3,-0.08333333333333334
gpt-4o-2024-08-06,60dcb953677e49a70004a4da,The Kissing Booth,disliked_movie_3,0.3833333333333333
gpt-4o-2024-08-06,60dcb953677e49a70004a4da,The Last Five Years,disliked_movie_3,0.16666666666666666
gpt-4o-2024-08-06,60dcb953677e49a70004a4da,The Spectacular Now,disliked_movie_3,0.0
gpt-4o-2024-08-06,60e30e4e37884055cdbfbf39,Call Me by Your Name,disliked_movie_3,0.0
gpt-4o-2024-08-06,60e30e4e37884055cdbfbf39,Eternal Sunshine of the Spotless Mind,disliked_movie_3,0.0
gpt-4o-2024-08-06,60e30e4e37884055cdbfbf39,The Kissing Booth,disliked_movie_3,0.15
gpt-4o-2024-08-06,60e30e4e37884055cdbfbf39,The Roommate,disliked_movie_3,0.19999999999999998
gpt-4o-2024-08-06,60f09e8d836fb8fd1e90a271,Cats,disliked_movie_3,0.16666666666666666
