ranking,model,uid,positive,recommendation
"[{'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_3', 'value': 'The Lord of the Rings: The Two Towers'}, {'name': 'disliked_movie_1', 'value': 'Lord of War'}, {'name': 'disliked_movie_2', 'value': 'Bloody Pit of Horror'}, {'name': 'disliked_movie_3', 'value': 'Christina Aguilera: Ven conmigo - Solamente tú'}]",llama3-70b-8192,5c48734767be2c0001074eb6,TRUE,The Princess Bride
"[{'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_3', 'value': 'The Lord of the Rings: The Two Towers'}, {'name': 'disliked_movie_1', 'value': 'Lord of War'}, {'name': 'disliked_movie_2', 'value': 'Bloody Pit of Horror'}, {'name': 'disliked_movie_3', 'value': 'Christina Aguilera: Ven conmigo - Solamente tú'}]",llama3-70b-8192,5c48734767be2c0001074eb6,TRUE,Willow
"[{'name': 'liked_movie_2', 'value': 'Addams Family Values'}, {'name': 'liked_movie_1', 'value': '10,000 BC'}, {'name': 'liked_movie_3', 'value': 'Coco'}, {'name': 'disliked_movie_1', 'value': 'Zoom'}, {'name': 'disliked_movie_2', 'value': 'Norbit'}, {'name': 'disliked_movie_3', 'value': 'Scary Movie 3'}]",llama3-70b-8192,5c522508fcbef20001939a03,TRUE,Corpse Bride
"[{'name': 'disliked_movie_1', 'value': 'Zoom'}, {'name': 'disliked_movie_2', 'value': 'Norbit'}, {'name': 'disliked_movie_3', 'value': 'Scary Movie 3'}, {'name': 'liked_movie_1', 'value': '10,000 BC'}, {'name': 'liked_movie_2', 'value': 'Addams Family Values'}, {'name': 'liked_movie_3', 'value': 'Coco'}]",llama3-70b-8192,5c522508fcbef20001939a03,FALSE,Date Movie
"[{'name': 'disliked_movie_3', 'value': 'Scary Movie 3'}, {'name': 'disliked_movie_1', 'value': 'Zoom'}, {'name': 'disliked_movie_2', 'value': 'Norbit'}, {'name': 'liked_movie_1', 'value': '10,000 BC'}, {'name': 'liked_movie_2', 'value': 'Addams Family Values'}, {'name': 'liked_movie_3', 'value': 'Coco'}]",llama3-70b-8192,5c522508fcbef20001939a03,FALSE,Epic Movie
"[{'name': 'liked_movie_3', 'value': 'Coco'}, {'name': 'liked_movie_1', 'value': '10,000 BC'}, {'name': 'liked_movie_2', 'value': 'Addams Family Values'}, {'name': 'disliked_movie_1', 'value': 'Zoom'}, {'name': 'disliked_movie_2', 'value': 'Norbit'}, {'name': 'disliked_movie_3', 'value': 'Scary Movie 3'}]",llama3-70b-8192,5c522508fcbef20001939a03,TRUE,The Book of Life
"[{'name': 'disliked_movie_3', 'value': 'Avatar'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_3', 'value': 'Goodfellas'}, {'name': 'disliked_movie_1', 'value': 'Prometheus'}, {'name': 'disliked_movie_2', 'value': 'Alien: Covenant'}, {'name': 'liked_movie_2', 'value': 'Alien'}]",llama3-70b-8192,5c8fe91371f3100016181dfd,FALSE,The Happening
"[{'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_3', 'value': 'Goodfellas'}, {'name': 'liked_movie_2', 'value': 'Alien'}, {'name': 'disliked_movie_1', 'value': 'Prometheus'}, {'name': 'disliked_movie_2', 'value': 'Alien: Covenant'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}]",llama3-70b-8192,5c8fe91371f3100016181dfd,TRUE,The Shawshank Redemption
"[{'name': 'liked_movie_2', 'value': 'Alien'}, {'name': 'liked_movie_3', 'value': 'Goodfellas'}, {'name': 'disliked_movie_1', 'value': 'Prometheus'}, {'name': 'disliked_movie_2', 'value': 'Alien: Covenant'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}]",llama3-70b-8192,5c8fe91371f3100016181dfd,TRUE,The Silence of the Lambs
"[{'name': 'disliked_movie_3', 'value': 'Avatar'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_2', 'value': 'Alien'}, {'name': 'disliked_movie_1', 'value': 'Prometheus'}, {'name': 'disliked_movie_2', 'value': 'Alien: Covenant'}, {'name': 'liked_movie_3', 'value': 'Goodfellas'}]",llama3-70b-8192,5c8fe91371f3100016181dfd,FALSE,The Tree of Life
"[{'name': 'liked_movie_2', 'value': 'Blade Runner 2049'}, {'name': 'liked_movie_3', 'value': 'Her'}, {'name': 'liked_movie_1', 'value': 'Eyes Wide Shut'}, {'name': 'disliked_movie_1', 'value': 'Godzilla: King of the Monsters - Godzilla 2.0'}, {'name': 'disliked_movie_2', 'value': 'Coming out'}, {'name': 'disliked_movie_3', 'value': 'BÚÉK'}]",llama3-70b-8192,5c9ea0af12505500168d1bb4,TRUE,Ex Machina
"[{'name': 'liked_movie_3', 'value': 'Her'}, {'name': 'liked_movie_2', 'value': 'Blade Runner 2049'}, {'name': 'liked_movie_1', 'value': 'Eyes Wide Shut'}, {'name': 'disliked_movie_1', 'value': 'Godzilla: King of the Monsters - Godzilla 2.0'}, {'name': 'disliked_movie_2', 'value': 'Coming out'}, {'name': 'disliked_movie_3', 'value': 'BÚÉK'}]",llama3-70b-8192,5c9ea0af12505500168d1bb4,TRUE,Lost in Translation
"[{'name': 'disliked_movie_1', 'value': 'Godzilla: King of the Monsters - Godzilla 2.0'}, {'name': 'liked_movie_1', 'value': 'Eyes Wide Shut'}, {'name': 'liked_movie_2', 'value': 'Blade Runner 2049'}, {'name': 'liked_movie_3', 'value': 'Her'}, {'name': 'disliked_movie_2', 'value': 'Coming out'}, {'name': 'disliked_movie_3', 'value': 'BÚÉK'}]",llama3-70b-8192,5c9ea0af12505500168d1bb4,FALSE,The Mummy
"[{'name': 'disliked_movie_1', 'value': 'Godzilla: King of the Monsters - Godzilla 2.0'}, {'name': 'liked_movie_1', 'value': 'Eyes Wide Shut'}, {'name': 'liked_movie_2', 'value': 'Blade Runner 2049'}, {'name': 'liked_movie_3', 'value': 'Her'}, {'name': 'disliked_movie_2', 'value': 'Coming out'}, {'name': 'disliked_movie_3', 'value': 'BÚÉK'}]",llama3-70b-8192,5c9ea0af12505500168d1bb4,FALSE,The Snowman
"[{'name': 'liked_movie_1', 'value': 'The Princess Bride'}, {'name': 'liked_movie_2', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_3', 'value': 'Little Women'}, {'name': 'disliked_movie_1', 'value': 'The Future'}, {'name': 'disliked_movie_2', 'value': 'The Martian'}, {'name': 'disliked_movie_3', 'value': 'The Avengers'}]",llama3-70b-8192,5cbfa7b957cb1b0001698a35,TRUE,Amélie
"[{'name': 'disliked_movie_2', 'value': 'The Martian'}, {'name': 'disliked_movie_3', 'value': 'The Avengers'}, {'name': 'disliked_movie_1', 'value': 'The Future'}, {'name': 'liked_movie_1', 'value': 'The Princess Bride'}, {'name': 'liked_movie_2', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_3', 'value': 'Little Women'}]",llama3-70b-8192,5cbfa7b957cb1b0001698a35,FALSE,Interstellar
"[{'name': 'disliked_movie_3', 'value': 'The Avengers'}, {'name': 'disliked_movie_2', 'value': 'The Martian'}, {'name': 'disliked_movie_1', 'value': 'The Future'}, {'name': 'liked_movie_1', 'value': 'The Princess Bride'}, {'name': 'liked_movie_2', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_3', 'value': 'Little Women'}]",llama3-70b-8192,5cbfa7b957cb1b0001698a35,FALSE,The Dark Knight
"[{'name': 'liked_movie_2', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_1', 'value': 'The Princess Bride'}, {'name': 'liked_movie_3', 'value': 'Little Women'}, {'name': 'disliked_movie_1', 'value': 'The Future'}, {'name': 'disliked_movie_2', 'value': 'The Martian'}, {'name': 'disliked_movie_3', 'value': 'The Avengers'}]",llama3-70b-8192,5cbfa7b957cb1b0001698a35,TRUE,The Royal Tenenbaums
"[{'name': 'liked_movie_1', 'value': 'Moulin Rouge!'}, {'name': 'liked_movie_3', 'value': 'The Grand Budapest Hotel'}, {'name': 'disliked_movie_3', 'value': 'Iron Man'}, {'name': 'disliked_movie_1', 'value': 'Star Wars: Episode VIII - The Last Jedi'}, {'name': 'liked_movie_2', 'value': 'My Own Private Idaho'}, {'name': 'disliked_movie_2', 'value': 'Million Dollar Baby'}]",llama3-70b-8192,5cd5419ba9a8c40019639382,TRUE,Eternal Sunshine of the Spotless Mind
"[{'name': 'disliked_movie_3', 'value': 'Iron Man'}, {'name': 'disliked_movie_1', 'value': 'Star Wars: Episode VIII - The Last Jedi'}, {'name': 'disliked_movie_2', 'value': 'Million Dollar Baby'}, {'name': 'liked_movie_1', 'value': 'Moulin Rouge!'}, {'name': 'liked_movie_2', 'value': 'My Own Private Idaho'}, {'name': 'liked_movie_3', 'value': 'The Grand Budapest Hotel'}]",llama3-70b-8192,5cd5419ba9a8c40019639382,FALSE,The Avengers
"[{'name': 'liked_movie_3', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_1', 'value': 'Moulin Rouge!'}, {'name': 'liked_movie_2', 'value': 'My Own Private Idaho'}, {'name': 'disliked_movie_1', 'value': 'Star Wars: Episode VIII - The Last Jedi'}, {'name': 'disliked_movie_2', 'value': 'Million Dollar Baby'}, {'name': 'disliked_movie_3', 'value': 'Iron Man'}]",llama3-70b-8192,5cd5419ba9a8c40019639382,TRUE,The Royal Tenenbaums
"[{'name': 'disliked_movie_3', 'value': 'Iron Man'}, {'name': 'liked_movie_1', 'value': 'Moulin Rouge!'}, {'name': 'liked_movie_3', 'value': 'The Grand Budapest Hotel'}, {'name': 'liked_movie_2', 'value': 'My Own Private Idaho'}, {'name': 'disliked_movie_1', 'value': 'Star Wars: Episode VIII - The Last Jedi'}, {'name': 'disliked_movie_2', 'value': 'Million Dollar Baby'}]",llama3-70b-8192,5cd5419ba9a8c40019639382,FALSE,The Social Network
"[{'name': 'disliked_movie_1', 'value': 'Skyline'}, {'name': 'disliked_movie_2', 'value': 'BlacKkKlansman'}, {'name': 'disliked_movie_3', 'value': 'Final Fantasy VII: Advent Children'}, {'name': 'liked_movie_1', 'value': 'Forrest Gump'}, {'name': 'liked_movie_2', 'value': 'The Silence of the Lambs'}, {'name': 'liked_movie_3', 'value': 'Finding Nemo'}]",llama3-70b-8192,5d66f23706e589000157e7ec,FALSE,Battle: Los Angeles
"[{'name': 'liked_movie_1', 'value': 'Forrest Gump'}, {'name': 'liked_movie_3', 'value': 'Finding Nemo'}, {'name': 'liked_movie_2', 'value': 'The Silence of the Lambs'}, {'name': 'disliked_movie_1', 'value': 'Skyline'}, {'name': 'disliked_movie_2', 'value': 'BlacKkKlansman'}, {'name': 'disliked_movie_3', 'value': 'Final Fantasy VII: Advent Children'}]",llama3-70b-8192,5d66f23706e589000157e7ec,TRUE,Cast Away
"[{'name': 'liked_movie_2', 'value': 'The Silence of the Lambs'}, {'name': 'liked_movie_1', 'value': 'Forrest Gump'}, {'name': 'liked_movie_3', 'value': 'Finding Nemo'}, {'name': 'disliked_movie_1', 'value': 'Skyline'}, {'name': 'disliked_movie_2', 'value': 'BlacKkKlansman'}, {'name': 'disliked_movie_3', 'value': 'Final Fantasy VII: Advent Children'}]",llama3-70b-8192,5d66f23706e589000157e7ec,TRUE,Seven
"[{'name': 'disliked_movie_1', 'value': 'Skyline'}, {'name': 'liked_movie_1', 'value': 'Forrest Gump'}, {'name': 'liked_movie_3', 'value': 'Finding Nemo'}, {'name': 'liked_movie_2', 'value': 'The Silence of the Lambs'}, {'name': 'disliked_movie_2', 'value': 'BlacKkKlansman'}, {'name': 'disliked_movie_3', 'value': 'Final Fantasy VII: Advent Children'}]",llama3-70b-8192,5d66f23706e589000157e7ec,FALSE,The Spirit
"[{'name': 'disliked_movie_3', 'value': 'The Fast and the Furious'}, {'name': 'liked_movie_1', 'value': 'Fight Club'}, {'name': 'liked_movie_2', 'value': 'Drive'}, {'name': 'liked_movie_3', 'value': 'The Wolf of Wall Street'}, {'name': 'disliked_movie_1', 'value': 'Titanic'}, {'name': 'disliked_movie_2', 'value': 'Titanic II'}]",llama3-70b-8192,5d824f2260823800018471c7,FALSE,2 Fast 2 Furious
"[{'name': 'liked_movie_1', 'value': 'Fight Club'}, {'name': 'liked_movie_3', 'value': 'The Wolf of Wall Street'}, {'name': 'liked_movie_2', 'value': 'Drive'}, {'name': 'disliked_movie_1', 'value': 'Titanic'}, {'name': 'disliked_movie_2', 'value': 'Titanic II'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious'}]",llama3-70b-8192,5d824f2260823800018471c7,TRUE,American Psycho
"[{'name': 'disliked_movie_1', 'value': 'Titanic'}, {'name': 'liked_movie_1', 'value': 'Fight Club'}, {'name': 'liked_movie_2', 'value': 'Drive'}, {'name': 'liked_movie_3', 'value': 'The Wolf of Wall Street'}, {'name': 'disliked_movie_2', 'value': 'Titanic II'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious'}]",llama3-70b-8192,5d824f2260823800018471c7,FALSE,The Notebook
"[{'name': 'liked_movie_1', 'value': 'Fight Club'}, {'name': 'liked_movie_3', 'value': 'The Wolf of Wall Street'}, {'name': 'liked_movie_2', 'value': 'Drive'}, {'name': 'disliked_movie_1', 'value': 'Titanic'}, {'name': 'disliked_movie_2', 'value': 'Titanic II'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious'}]",llama3-70b-8192,5d824f2260823800018471c7,TRUE,The Social Network
"[{'name': 'liked_movie_3', 'value': 'About Time'}, {'name': 'liked_movie_1', 'value': 'The Dark Knight'}, {'name': 'liked_movie_2', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'disliked_movie_1', 'value': ""Ocean's Eight""}, {'name': 'disliked_movie_2', 'value': 'Men in Black: International'}, {'name': 'disliked_movie_3', 'value': 'The Kissing Booth 2'}]",llama3-70b-8192,5e1395dd7832259dc9ee9ea3,TRUE,Eternal Sunshine of the Spotless Mind
"[{'name': 'liked_movie_1', 'value': 'The Dark Knight'}, {'name': 'liked_movie_2', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'liked_movie_3', 'value': 'About Time'}, {'name': 'disliked_movie_1', 'value': ""Ocean's Eight""}, {'name': 'disliked_movie_2', 'value': 'Men in Black: International'}, {'name': 'disliked_movie_3', 'value': 'The Kissing Booth 2'}]",llama3-70b-8192,5e1395dd7832259dc9ee9ea3,TRUE,The Avengers
"[{'name': 'disliked_movie_3', 'value': 'The Kissing Booth 2'}, {'name': 'liked_movie_1', 'value': 'The Dark Knight'}, {'name': 'liked_movie_2', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'liked_movie_3', 'value': 'About Time'}, {'name': 'disliked_movie_1', 'value': ""Ocean's Eight""}, {'name': 'disliked_movie_2', 'value': 'Men in Black: International'}]",llama3-70b-8192,5e1395dd7832259dc9ee9ea3,FALSE,The Emoji Movie
"[{'name': 'liked_movie_1', 'value': 'The Dark Knight'}, {'name': 'liked_movie_2', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'disliked_movie_1', 'value': ""Ocean's Eight""}, {'name': 'disliked_movie_2', 'value': 'Men in Black: International'}, {'name': 'liked_movie_3', 'value': 'About Time'}, {'name': 'disliked_movie_3', 'value': 'The Kissing Booth 2'}]",llama3-70b-8192,5e1395dd7832259dc9ee9ea3,FALSE,The Snowman
"[{'name': 'liked_movie_1', 'value': '13 Hours'}, {'name': 'liked_movie_2', 'value': 'The Hurt Locker'}, {'name': 'liked_movie_3', 'value': 'The Prestige'}, {'name': 'disliked_movie_3', 'value': 'The Naked Gun: From the Files of Police Squad!'}, {'name': 'disliked_movie_1', 'value': 'Home Alone'}, {'name': 'disliked_movie_2', 'value': 'Fast & Furious 6'}]",llama3-70b-8192,5e19e188913e52263e3b2d9d,TRUE,American Sniper
"[{'name': 'disliked_movie_1', 'value': 'Home Alone'}, {'name': 'disliked_movie_3', 'value': 'The Naked Gun: From the Files of Police Squad!'}, {'name': 'disliked_movie_2', 'value': 'Fast & Furious 6'}, {'name': 'liked_movie_1', 'value': '13 Hours'}, {'name': 'liked_movie_2', 'value': 'The Hurt Locker'}, {'name': 'liked_movie_3', 'value': 'The Prestige'}]",llama3-70b-8192,5e19e188913e52263e3b2d9d,FALSE,Dumb and Dumber
"[{'name': 'liked_movie_3', 'value': 'The Prestige'}, {'name': 'liked_movie_1', 'value': '13 Hours'}, {'name': 'liked_movie_2', 'value': 'The Hurt Locker'}, {'name': 'disliked_movie_2', 'value': 'Fast & Furious 6'}, {'name': 'disliked_movie_3', 'value': 'The Naked Gun: From the Files of Police Squad!'}, {'name': 'disliked_movie_1', 'value': 'Home Alone'}]",llama3-70b-8192,5e19e188913e52263e3b2d9d,TRUE,Memento
"[{'name': 'liked_movie_1', 'value': '13 Hours'}, {'name': 'liked_movie_2', 'value': 'The Hurt Locker'}, {'name': 'disliked_movie_1', 'value': 'Home Alone'}, {'name': 'disliked_movie_3', 'value': 'The Naked Gun: From the Files of Police Squad!'}, {'name': 'liked_movie_3', 'value': 'The Prestige'}, {'name': 'disliked_movie_2', 'value': 'Fast & Furious 6'}]",llama3-70b-8192,5e19e188913e52263e3b2d9d,FALSE,The Hangover
"[{'name': 'liked_movie_2', 'value': 'The Good, the Bad and the Ugly'}, {'name': 'liked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'liked_movie_3', 'value': 'The Fisher King'}, {'name': 'disliked_movie_1', 'value': 'The Fast and the Furious'}, {'name': 'disliked_movie_2', 'value': 'Funny Games'}, {'name': 'disliked_movie_3', 'value': 'Freddy vs. Jason'}]",llama3-70b-8192,5e24e2abaedc2c76590bbace,TRUE,Once Upon a Time in the West
"[{'name': 'liked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'liked_movie_2', 'value': 'The Good, the Bad and the Ugly'}, {'name': 'disliked_movie_1', 'value': 'The Fast and the Furious'}, {'name': 'disliked_movie_2', 'value': 'Funny Games'}, {'name': 'disliked_movie_3', 'value': 'Freddy vs. Jason'}, {'name': 'liked_movie_3', 'value': 'The Fisher King'}]",llama3-70b-8192,5e24e2abaedc2c76590bbace,TRUE,Reservoir Dogs
"[{'name': 'disliked_movie_2', 'value': 'Funny Games'}, {'name': 'disliked_movie_3', 'value': 'Freddy vs. Jason'}, {'name': 'liked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'liked_movie_2', 'value': 'The Good, the Bad and the Ugly'}, {'name': 'liked_movie_3', 'value': 'The Fisher King'}, {'name': 'disliked_movie_1', 'value': 'The Fast and the Furious'}]",llama3-70b-8192,5e24e2abaedc2c76590bbace,FALSE,Saw
"[{'name': 'disliked_movie_2', 'value': 'Funny Games'}, {'name': 'disliked_movie_3', 'value': 'Freddy vs. Jason'}, {'name': 'disliked_movie_1', 'value': 'The Fast and the Furious'}, {'name': 'liked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'liked_movie_2', 'value': 'The Good, the Bad and the Ugly'}, {'name': 'liked_movie_3', 'value': 'The Fisher King'}]",llama3-70b-8192,5e24e2abaedc2c76590bbace,FALSE,The Texas Chain Saw Massacre
"[{'name': 'liked_movie_3', 'value': 'Shutter Island'}, {'name': 'liked_movie_1', 'value': 'Whiplash'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Life of Pi'}, {'name': 'disliked_movie_3', 'value': 'Grown Ups 2'}]",llama3-70b-8192,5e39779a3b965917f3f377d0,TRUE,Memento
"[{'name': 'disliked_movie_3', 'value': 'Grown Ups 2'}, {'name': 'liked_movie_1', 'value': 'Whiplash'}, {'name': 'liked_movie_3', 'value': 'Shutter Island'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Life of Pi'}]",llama3-70b-8192,5e39779a3b965917f3f377d0,FALSE,The Hangover
"[{'name': 'liked_movie_3', 'value': 'Shutter Island'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'liked_movie_1', 'value': 'Whiplash'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Life of Pi'}, {'name': 'disliked_movie_3', 'value': 'Grown Ups 2'}]",llama3-70b-8192,5e39779a3b965917f3f377d0,TRUE,The Prestige
"[{'name': 'disliked_movie_2', 'value': 'Life of Pi'}, {'name': 'liked_movie_1', 'value': 'Whiplash'}, {'name': 'liked_movie_3', 'value': 'Shutter Island'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'liked_movie_2', 'value': 'The Lord of the Rings: The Fellowship of the Ring'}, {'name': 'disliked_movie_3', 'value': 'Grown Ups 2'}]",llama3-70b-8192,5e39779a3b965917f3f377d0,FALSE,The Tree of Life
"[{'name': 'disliked_movie_1', 'value': 'Scary Movie'}, {'name': 'disliked_movie_2', 'value': 'Scream'}, {'name': 'disliked_movie_3', 'value': 'Friday the 13th'}, {'name': 'liked_movie_1', 'value': 'Thelma & Louise'}, {'name': 'liked_movie_2', 'value': ""Charlie's Angels""}, {'name': 'liked_movie_3', 'value': 'Terminator 2: Judgment Day'}]",llama3-70b-8192,5e73746e686c0c2c978392e1,FALSE,I Know What You Did Last Summer
"[{'name': 'liked_movie_3', 'value': 'Terminator 2: Judgment Day'}, {'name': 'liked_movie_1', 'value': 'Thelma & Louise'}, {'name': 'liked_movie_2', 'value': ""Charlie's Angels""}, {'name': 'disliked_movie_1', 'value': 'Scary Movie'}, {'name': 'disliked_movie_2', 'value': 'Scream'}, {'name': 'disliked_movie_3', 'value': 'Friday the 13th'}]",llama3-70b-8192,5e73746e686c0c2c978392e1,TRUE,Mad Max: Fury Road
"[{'name': 'liked_movie_3', 'value': 'Terminator 2: Judgment Day'}, {'name': 'liked_movie_1', 'value': 'Thelma & Louise'}, {'name': 'liked_movie_2', 'value': ""Charlie's Angels""}, {'name': 'disliked_movie_1', 'value': 'Scary Movie'}, {'name': 'disliked_movie_2', 'value': 'Scream'}, {'name': 'disliked_movie_3', 'value': 'Friday the 13th'}]",llama3-70b-8192,5e73746e686c0c2c978392e1,TRUE,The Fifth Element
"[{'name': 'disliked_movie_1', 'value': 'Scary Movie'}, {'name': 'disliked_movie_2', 'value': 'Scream'}, {'name': 'disliked_movie_3', 'value': 'Friday the 13th'}, {'name': 'liked_movie_1', 'value': 'Thelma & Louise'}, {'name': 'liked_movie_2', 'value': ""Charlie's Angels""}, {'name': 'liked_movie_3', 'value': 'Terminator 2: Judgment Day'}]",llama3-70b-8192,5e73746e686c0c2c978392e1,FALSE,The Texas Chain Saw Massacre
"[{'name': 'liked_movie_3', 'value': 'Gladiator'}, {'name': 'liked_movie_2', 'value': 'Shutter Island'}, {'name': 'disliked_movie_1', 'value': 'Eragon'}, {'name': 'disliked_movie_3', 'value': 'The Hobbit: The Battle of the Five Armies'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode III - Revenge of the Sith'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}]",llama3-70b-8192,5e739143d4934a023004b7fc,TRUE,Apocalypto
"[{'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_3', 'value': 'Gladiator'}, {'name': 'liked_movie_2', 'value': 'Shutter Island'}, {'name': 'disliked_movie_1', 'value': 'Eragon'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode III - Revenge of the Sith'}, {'name': 'disliked_movie_3', 'value': 'The Hobbit: The Battle of the Five Armies'}]",llama3-70b-8192,5e739143d4934a023004b7fc,TRUE,The Count of Monte Cristo
"[{'name': 'liked_movie_3', 'value': 'Gladiator'}, {'name': 'disliked_movie_3', 'value': 'The Hobbit: The Battle of the Five Armies'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_2', 'value': 'Shutter Island'}, {'name': 'disliked_movie_1', 'value': 'Eragon'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode III - Revenge of the Sith'}]",llama3-70b-8192,5e739143d4934a023004b7fc,FALSE,The Doom Generation
"[{'name': 'disliked_movie_1', 'value': 'Eragon'}, {'name': 'disliked_movie_3', 'value': 'The Hobbit: The Battle of the Five Armies'}, {'name': 'liked_movie_1', 'value': 'The Lord of the Rings: The Return of the King'}, {'name': 'liked_movie_2', 'value': 'Shutter Island'}, {'name': 'liked_movie_3', 'value': 'Gladiator'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode III - Revenge of the Sith'}]",llama3-70b-8192,5e739143d4934a023004b7fc,FALSE,The Last Airbender
"[{'name': 'disliked_movie_1', 'value': 'The Avengers'}, {'name': 'disliked_movie_2', 'value': 'Suicide Squad'}, {'name': 'liked_movie_1', 'value': 'The Social Network'}, {'name': 'liked_movie_2', 'value': 'Magnolia'}, {'name': 'liked_movie_3', 'value': '12 Angry Men'}, {'name': 'disliked_movie_3', 'value': 'The English Patient'}]",llama3-70b-8192,5e7f2dbd2b1f09000aaa2449,FALSE,Batman v Superman: Dawn of Justice
"[{'name': 'liked_movie_1', 'value': 'The Social Network'}, {'name': 'liked_movie_3', 'value': '12 Angry Men'}, {'name': 'disliked_movie_1', 'value': 'The Avengers'}, {'name': 'disliked_movie_2', 'value': 'Suicide Squad'}, {'name': 'liked_movie_2', 'value': 'Magnolia'}, {'name': 'disliked_movie_3', 'value': 'The English Patient'}]",llama3-70b-8192,5e7f2dbd2b1f09000aaa2449,TRUE,Fight Club
"[{'name': 'disliked_movie_1', 'value': 'The Avengers'}, {'name': 'disliked_movie_2', 'value': 'Suicide Squad'}, {'name': 'disliked_movie_3', 'value': 'The English Patient'}, {'name': 'liked_movie_1', 'value': 'The Social Network'}, {'name': 'liked_movie_2', 'value': 'Magnolia'}, {'name': 'liked_movie_3', 'value': '12 Angry Men'}]",llama3-70b-8192,5e7f2dbd2b1f09000aaa2449,FALSE,Pearl Harbor
"[{'name': 'liked_movie_1', 'value': 'The Social Network'}, {'name': 'liked_movie_2', 'value': 'Magnolia'}, {'name': 'liked_movie_3', 'value': '12 Angry Men'}, {'name': 'disliked_movie_1', 'value': 'The Avengers'}, {'name': 'disliked_movie_2', 'value': 'Suicide Squad'}, {'name': 'disliked_movie_3', 'value': 'The English Patient'}]",llama3-70b-8192,5e7f2dbd2b1f09000aaa2449,TRUE,The Grand Budapest Hotel
"[{'name': 'disliked_movie_3', 'value': 'Natale sul Nilo'}, {'name': 'liked_movie_1', 'value': 'Amélie'}, {'name': 'liked_movie_2', 'value': 'Little Miss Sunshine'}, {'name': 'liked_movie_3', 'value': 'The Greatest Showman'}, {'name': 'disliked_movie_1', 'value': 'Spirit: Stallion of the Cimarron'}, {'name': 'disliked_movie_2', 'value': 'Tre metri sopra il cielo'}]",llama3-70b-8192,5e8212f00b53c392ed9fb619,FALSE,Christmas with the Kranks
